"TimestampUTC"	"TaskID"	"Source"	"Accession"	"GroupIDs"	"SelectedSamples"	"SourceURL"	"RelativeTarget"	"State"	"Bytes"	"SHA256"	"Detail"
"2026-09-14 06:28:23 UTC"	"GEO_GSE163787"	"GEO"	"GSE163787"	"KLA31_17"	"GSM4987488;SRX9725233"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE163nnn/GSE163787/suppl/GSE163787_4cell_fpkm.csv.gz"	"geo/GSE163787/supplement/GSE163787_4cell_fpkm.csv.gz"	"complete"	"1102125"	"5a39bcb14c558d7129df2bd21367108c44f33563b2863ed320c3a9f0461ad523"	"downloaded with wget continuation support"
"2026-09-14 06:28:23 UTC"	"GEO_GSE235595"	"GEO"	"GSE235595"	"KLA31_22"	"GSM7506018;GSM7506019;GSM7506020"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE235nnn/GSE235595/soft/GSE235595_family.soft.gz"	"geo/GSE235595/metadata/GSE235595_family.soft.gz"	"complete"	"2513"	"7665bed4267726fe77c635c20e581950c0833fde58d69a4b640eb3b8bcfc33df"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:28:23 UTC"	"GEO_GSE235595"	"GEO"	"GSE235595"	"KLA31_22"	"GSM7506018;GSM7506019;GSM7506020"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE235nnn/GSE235595/matrix/GSE235595_series_matrix.txt.gz"	"geo/GSE235595/metadata/GSE235595_series_matrix.txt.gz"	"complete"	"2299"	"d60c1b0bc4a69e29e0446b37b2644b46e0d42cd5bd2ad7109f52f68e2962712d"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:28:30 UTC"	"GEO_GSE235595"	"GEO"	"GSE235595"	"KLA31_22"	"GSM7506018;GSM7506019;GSM7506020"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE235nnn/GSE235595/suppl/GSE235595_KI169_counts_edgeR.txt.gz"	"geo/GSE235595/supplement/GSE235595_KI169_counts_edgeR.txt.gz"	"complete"	"1009938"	"4c1aec5e94b99da5658bec9edc869e010aef8d9f218e4b3b0c0c88ca44d21ff2"	"downloaded with wget continuation support"
"2026-09-14 06:28:37 UTC"	"GEO_GSE235595"	"GEO"	"GSE235595"	"KLA31_22"	"GSM7506018;GSM7506019;GSM7506020"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE235nnn/GSE235595/suppl/GSE235595_KI169Ctrl_counts_edgeR.txt.gz"	"geo/GSE235595/supplement/GSE235595_KI169Ctrl_counts_edgeR.txt.gz"	"complete"	"990933"	"b72207f036253174accaffced2afff290013b698113d7c4cec828d3a1c0535dd"	"downloaded with wget continuation support"
"2026-09-14 06:28:37 UTC"	"GEO_GSE266884"	"GEO"	"GSE266884"	"KLA31_23"	"GSM8255530;GSM8255531"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266884/soft/GSE266884_family.soft.gz"	"geo/GSE266884/metadata/GSE266884_family.soft.gz"	"complete"	"2966"	"58a1c67c89baaae6d8c978748d5a1b53030c0559e68da28a54a1dfab99bbc1c8"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:28:37 UTC"	"GEO_GSE266884"	"GEO"	"GSE266884"	"KLA31_23"	"GSM8255530;GSM8255531"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266884/matrix/GSE266884_series_matrix.txt.gz"	"geo/GSE266884/metadata/GSE266884_series_matrix.txt.gz"	"complete"	"2697"	"82e9adf6458b4359da3499773326e6b299460bd82ed86599c73146c8503cc5f7"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:29:20 UTC"	"GEO_GSE266884"	"GEO"	"GSE266884"	"KLA31_23"	"GSM8255530;GSM8255531"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266884/suppl/GSE266884_MES28_KU70_core_table_gene.txt.gz"	"geo/GSE266884/supplement/GSE266884_MES28_KU70_core_table_gene.txt.gz"	"complete"	"62194348"	"6bf988a40fa26b5ea6216e6b253ba3d50195612749a0591a166361158cacbf26"	"downloaded with wget continuation support"
"2026-09-14 06:30:17 UTC"	"GEO_GSE236746"	"GEO"	"GSE236746"	"KLA31_01"	"GSM7574837;GSM7574838;GSM7574839"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE236nnn/GSE236746/soft/GSE236746_family.soft.gz"	"geo/GSE236746/metadata/GSE236746_family.soft.gz"	"complete"	"2847"	"a48461581b4baffea6d4851f517b895fac05151b3de6eb75c739e8e98f456510"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:17 UTC"	"GEO_GSE236746"	"GEO"	"GSE236746"	"KLA31_01"	"GSM7574837;GSM7574838;GSM7574839"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE236nnn/GSE236746/matrix/GSE236746_series_matrix.txt.gz"	"geo/GSE236746/metadata/GSE236746_series_matrix.txt.gz"	"complete"	"2712"	"ae366878878cd78d57af82573bc074e7a59948007699938d075a82f020e0f597"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:20 UTC"	"GEO_GSE236746"	"GEO"	"GSE236746"	"KLA31_01"	"GSM7574837;GSM7574838;GSM7574839"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE236nnn/GSE236746/suppl/GSE236746_mRNA.FPKM.txt.gz"	"geo/GSE236746/supplement/GSE236746_mRNA.FPKM.txt.gz"	"complete"	"2896801"	"f82dd152c5a8dee7033cfeb0156f845c9c1dd790e5deda102c1c4bb6c1ecd42d"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:20 UTC"	"GEO_GSE181540"	"GEO"	"GSE181540"	"KLA31_03;KLA31_04"	"GSM5505079;GSM5505081;GSM5505083;GSM5505085;GSM5505087;GSM5505089"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE181nnn/GSE181540/soft/GSE181540_family.soft.gz"	"geo/GSE181540/metadata/GSE181540_family.soft.gz"	"complete"	"3517"	"7af74fbc1922cc4a82a1a81f64dbac3108dadb3673d9e5c2ab2030927244e5c4"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:20 UTC"	"GEO_GSE181540"	"GEO"	"GSE181540"	"KLA31_03;KLA31_04"	"GSM5505079;GSM5505081;GSM5505083;GSM5505085;GSM5505087;GSM5505089"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE181nnn/GSE181540/matrix/GSE181540_series_matrix.txt.gz"	"geo/GSE181540/metadata/GSE181540_series_matrix.txt.gz"	"complete"	"3470"	"076d5714be9e07f835bf98125430e362dd87a5a64197353b7c45302ea3b6234e"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:22 UTC"	"GEO_GSE181540"	"GEO"	"GSE181540"	"KLA31_03;KLA31_04"	"GSM5505079;GSM5505081;GSM5505083;GSM5505085;GSM5505087;GSM5505089"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE181nnn/GSE181540/suppl/GSE181540_mRNA_Expression_Profiling.xlsx"	"geo/GSE181540/supplement/GSE181540_mRNA_Expression_Profiling.xlsx"	"complete"	"6670911"	"a149669b350e166881624c275ef049070f2baab4467cacb4f100adcf0df71b50"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:22 UTC"	"GEO_GSE114691"	"GEO"	"GSE114691"	"KLA31_06"	"GSM3147325-GSM3147345"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114691/soft/GSE114691_family.soft.gz"	"geo/GSE114691/metadata/GSE114691_family.soft.gz"	"complete"	"5262"	"167fe4713530f5866e9b07ce2cc5d265525301d2f6f37765321ad4f1f8a8b546"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:22 UTC"	"GEO_GSE114691"	"GEO"	"GSE114691"	"KLA31_06"	"GSM3147325-GSM3147345"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114691/matrix/GSE114691_series_matrix.txt.gz"	"geo/GSE114691/metadata/GSE114691_series_matrix.txt.gz"	"complete"	"4266"	"2a7c799b027f0a5820d0acc469af60ac8f626fd4a1b18149ec44ccfd5b2dd7d9"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:24 UTC"	"GEO_GSE114691"	"GEO"	"GSE114691"	"KLA31_06"	"GSM3147325-GSM3147345"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114691/suppl/GSE114691_MasterCount_ControlONLY.txt.gz"	"geo/GSE114691/supplement/GSE114691_MasterCount_ControlONLY.txt.gz"	"complete"	"4815302"	"3d429c4f8c4324cc5585f1a3dd85c36862b91eb6a6af1b89991f47b274ad020b"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:24 UTC"	"GEO_GSE114691"	"GEO"	"GSE114691"	"KLA31_06"	"GSM3147325-GSM3147345"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114691/suppl/GSE114691_MasterCount_IUGRONLY.txt.gz"	"geo/GSE114691/supplement/GSE114691_MasterCount_IUGRONLY.txt.gz"	"complete"	"4175152"	"64f97cc1b88733f72777af4a0c778e06f822afd0a48a5f437d5ae0f492bed9c9"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:25 UTC"	"GEO_GSE114691"	"GEO"	"GSE114691"	"KLA31_06"	"GSM3147325-GSM3147345"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114691/suppl/GSE114691_MasterCount_PEIUGR.txt.gz"	"geo/GSE114691/supplement/GSE114691_MasterCount_PEIUGR.txt.gz"	"complete"	"4511605"	"7df2e09365011d3757756620d8a8f7b8a28c261a2a6b8309311c464166acd3f3"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:25 UTC"	"GEO_GSE114691"	"GEO"	"GSE114691"	"KLA31_06"	"GSM3147325-GSM3147345"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114691/suppl/GSE114691_MasterCount_PEONLY.txt.gz"	"geo/GSE114691/supplement/GSE114691_MasterCount_PEONLY.txt.gz"	"complete"	"4503692"	"db15986421b41d4e534f49438aa87223bfac91286f9317051b35096aea937a88"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:25 UTC"	"GEO_GSE40181"	"GEO"	"GSE40181"	"KLA31_07"	"GSM987942;GSM987943"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40181/soft/GSE40181_family.soft.gz"	"geo/GSE40181/metadata/GSE40181_family.soft.gz"	"complete"	"3219"	"71fd3d658b464b5e2a561891b261817dc23ba1edf2890ceb8da98082c645f802"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:25 UTC"	"GEO_GSE40181"	"GEO"	"GSE40181"	"KLA31_07"	"GSM987942;GSM987943"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40181/matrix/GSE40181_series_matrix.txt.gz"	"geo/GSE40181/metadata/GSE40181_series_matrix.txt.gz"	"complete"	"3115"	"c8570a4e3614b402e99d5815d77182807bff419f449f6e60a1e88dff5ccf7114"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:27 UTC"	"GEO_GSE40181"	"GEO"	"GSE40181"	"KLA31_07"	"GSM987942;GSM987943"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40181/suppl/GSE40181_D1D2_DefinedRegionsScanSeq_refFlat_Results_RPKMgrthn0.4.txt.gz"	"geo/GSE40181/supplement/GSE40181_D1D2_DefinedRegionsScanSeq_refFlat_Results_RPKMgrthn0.4.txt.gz"	"complete"	"157302"	"27673b2ad3680070dc5a000c62bdefcb89c67a6cd0712e2026532664b1c18ff3"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:27 UTC"	"GEO_GSE40181"	"GEO"	"GSE40181"	"KLA31_07"	"GSM987942;GSM987943"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40181/suppl/GSE40181_Donor1_DRSS_miRNA_drssResults.txt.gz"	"geo/GSE40181/supplement/GSE40181_Donor1_DRSS_miRNA_drssResults.txt.gz"	"complete"	"23694"	"87efa302b177441866843591fd58248a270c260d15d18b61fbdc20a25387405d"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:27 UTC"	"GEO_GSE40181"	"GEO"	"GSE40181"	"KLA31_07"	"GSM987942;GSM987943"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40181/suppl/GSE40181_Donor1_DRSS_piRNAs_drssResults.txt.gz"	"geo/GSE40181/supplement/GSE40181_Donor1_DRSS_piRNAs_drssResults.txt.gz"	"complete"	"589064"	"e6a0e1f610fe08e556eaf029ee6214c0fe8f17a240d7d5da82926829db1c65a9"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:27 UTC"	"GEO_GSE40181"	"GEO"	"GSE40181"	"KLA31_07"	"GSM987942;GSM987943"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40181/suppl/GSE40181_Donor1_DRSS_refseq_drssResults.txt.gz"	"geo/GSE40181/supplement/GSE40181_Donor1_DRSS_refseq_drssResults.txt.gz"	"complete"	"845479"	"c3befe12a58773a83d18d806dd62e6705458f22fac92f965439e1004b9852dd1"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:27 UTC"	"GEO_GSE40181"	"GEO"	"GSE40181"	"KLA31_07"	"GSM987942;GSM987943"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40181/suppl/GSE40181_Donor2_DRSS_miRNAs_drssResults.txt.gz"	"geo/GSE40181/supplement/GSE40181_Donor2_DRSS_miRNAs_drssResults.txt.gz"	"complete"	"22483"	"5f3da1f7abfb215e27fb4a95a84422c64f8ec2097de156962355dc85669a6425"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:27 UTC"	"GEO_GSE40181"	"GEO"	"GSE40181"	"KLA31_07"	"GSM987942;GSM987943"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40181/suppl/GSE40181_Donor2_DRSS_piRNAs_drssResults.txt.gz"	"geo/GSE40181/supplement/GSE40181_Donor2_DRSS_piRNAs_drssResults.txt.gz"	"complete"	"516150"	"be33d491e91d001eb2ad5cd75ec520623b93f8a60dedcc1c14aacd9097f44ba3"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:27 UTC"	"GEO_GSE40181"	"GEO"	"GSE40181"	"KLA31_07"	"GSM987942;GSM987943"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40181/suppl/GSE40181_Donor2_DRSS_refseq_drssResults.txt.gz"	"geo/GSE40181/supplement/GSE40181_Donor2_DRSS_refseq_drssResults.txt.gz"	"complete"	"829465"	"c16557931ef8bb91034dddece5915962e8e43c905dee450404779d8cab1a88c9"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:27 UTC"	"GEO_GSE132714"	"GEO"	"GSE132714"	"KLA31_08"	"GSM3890639-GSM3890656"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132714/soft/GSE132714_family.soft.gz"	"geo/GSE132714/metadata/GSE132714_family.soft.gz"	"complete"	"3391"	"144e58b22b1c721959dcb5fabb1b04be901eec2ac03eb9d858ff0376b5c29138"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:27 UTC"	"GEO_GSE132714"	"GEO"	"GSE132714"	"KLA31_08"	"GSM3890639-GSM3890656"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132714/matrix/GSE132714_series_matrix.txt.gz"	"geo/GSE132714/metadata/GSE132714_series_matrix.txt.gz"	"complete"	"3157"	"d7c3d7c310bf7a4d063fa8a6fc4227e36aac9b054d11ce09285969bb81fc07fb"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:28 UTC"	"GEO_GSE132714"	"GEO"	"GSE132714"	"KLA31_08"	"GSM3890639-GSM3890656"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132714/suppl/filelist.txt"	"geo/GSE132714/supplement/filelist.txt"	"complete"	"1535"	"20cea55a941c8a5f2b40f25d166549e57e4653d13cb5d59dcea402ed9efb01b9"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:28 UTC"	"GEO_GSE132714"	"GEO"	"GSE132714"	"KLA31_08"	"GSM3890639-GSM3890656"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132714/suppl/GSE132714_Clinical_annotations_of_BPH_samples.xlsx"	"geo/GSE132714/supplement/GSE132714_Clinical_annotations_of_BPH_samples.xlsx"	"complete"	"12851"	"c5161fc77df83a83f885ac6cad9d9e7ac2122f5726afb36960166448903e984b"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:28 UTC"	"GEO_GSE163787"	"GEO"	"GSE163787"	"KLA31_17"	"GSM4987488;SRX9725233"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE163nnn/GSE163787/soft/GSE163787_family.soft.gz"	"geo/GSE163787/metadata/GSE163787_family.soft.gz"	"complete"	"2102"	"64d2ee9bae4fa4fd672aa416594eee16a8589445b55417be8efa3d83d2fe935e"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:30 UTC"	"GEO_GSE163787"	"GEO"	"GSE163787"	"KLA31_17"	"GSM4987488;SRX9725233"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE163nnn/GSE163787/matrix/GSE163787_series_matrix.txt.gz"	"geo/GSE163787/metadata/GSE163787_series_matrix.txt.gz"	"failed"	"0"	""	"wget exit 8 ; retained .part for resumption"
"2026-09-14 06:30:31 UTC"	"GEO_GSE163787"	"GEO"	"GSE163787"	"KLA31_17"	"GSM4987488;SRX9725233"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE163nnn/GSE163787/suppl/GSE163787_4cell_fpkm.csv.gz"	"geo/GSE163787/supplement/GSE163787_4cell_fpkm.csv.gz"	"complete"	"1102125"	"5a39bcb14c558d7129df2bd21367108c44f33563b2863ed320c3a9f0461ad523"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:31 UTC"	"GEO_GSE235595"	"GEO"	"GSE235595"	"KLA31_22"	"GSM7506018;GSM7506019;GSM7506020"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE235nnn/GSE235595/soft/GSE235595_family.soft.gz"	"geo/GSE235595/metadata/GSE235595_family.soft.gz"	"complete"	"2513"	"7665bed4267726fe77c635c20e581950c0833fde58d69a4b640eb3b8bcfc33df"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:31 UTC"	"GEO_GSE235595"	"GEO"	"GSE235595"	"KLA31_22"	"GSM7506018;GSM7506019;GSM7506020"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE235nnn/GSE235595/matrix/GSE235595_series_matrix.txt.gz"	"geo/GSE235595/metadata/GSE235595_series_matrix.txt.gz"	"complete"	"2299"	"d60c1b0bc4a69e29e0446b37b2644b46e0d42cd5bd2ad7109f52f68e2962712d"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:32 UTC"	"GEO_GSE235595"	"GEO"	"GSE235595"	"KLA31_22"	"GSM7506018;GSM7506019;GSM7506020"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE235nnn/GSE235595/suppl/GSE235595_KI169_counts_edgeR.txt.gz"	"geo/GSE235595/supplement/GSE235595_KI169_counts_edgeR.txt.gz"	"complete"	"1009938"	"4c1aec5e94b99da5658bec9edc869e010aef8d9f218e4b3b0c0c88ca44d21ff2"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:32 UTC"	"GEO_GSE235595"	"GEO"	"GSE235595"	"KLA31_22"	"GSM7506018;GSM7506019;GSM7506020"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE235nnn/GSE235595/suppl/GSE235595_KI169Ctrl_counts_edgeR.txt.gz"	"geo/GSE235595/supplement/GSE235595_KI169Ctrl_counts_edgeR.txt.gz"	"complete"	"990933"	"b72207f036253174accaffced2afff290013b698113d7c4cec828d3a1c0535dd"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:32 UTC"	"GEO_GSE266884"	"GEO"	"GSE266884"	"KLA31_23"	"GSM8255530;GSM8255531"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266884/soft/GSE266884_family.soft.gz"	"geo/GSE266884/metadata/GSE266884_family.soft.gz"	"complete"	"2966"	"58a1c67c89baaae6d8c978748d5a1b53030c0559e68da28a54a1dfab99bbc1c8"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:32 UTC"	"GEO_GSE266884"	"GEO"	"GSE266884"	"KLA31_23"	"GSM8255530;GSM8255531"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266884/matrix/GSE266884_series_matrix.txt.gz"	"geo/GSE266884/metadata/GSE266884_series_matrix.txt.gz"	"complete"	"2697"	"82e9adf6458b4359da3499773326e6b299460bd82ed86599c73146c8503cc5f7"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:36 UTC"	"GEO_GSE266884"	"GEO"	"GSE266884"	"KLA31_23"	"GSM8255530;GSM8255531"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266884/suppl/GSE266884_MES28_KU70_core_table_gene.txt.gz"	"geo/GSE266884/supplement/GSE266884_MES28_KU70_core_table_gene.txt.gz"	"complete"	"62194348"	"6bf988a40fa26b5ea6216e6b253ba3d50195612749a0591a166361158cacbf26"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:30:39 UTC"	"GEO_GSE266884"	"GEO"	"GSE266884"	"KLA31_23"	"GSM8255530;GSM8255531"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266884/suppl/GSE266884_MES28_KU70_WT_MU_core_table_gene.txt.gz"	"geo/GSE266884/supplement/GSE266884_MES28_KU70_WT_MU_core_table_gene.txt.gz"	"complete"	"60968231"	"f16952b64ee9a18b14bce6599f1e96089646361ceafcb2c924731f5189b745eb"	"downloaded with wget continuation support"
"2026-09-14 06:31:31 UTC"	"GEO_GSE266884"	"GEO"	"GSE266884"	"KLA31_23"	"GSM8255530;GSM8255531"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266884/suppl/GSE266884_MES28_MCT1_core_table_gene.txt.gz"	"geo/GSE266884/supplement/GSE266884_MES28_MCT1_core_table_gene.txt.gz"	"complete"	"62413503"	"f9deefd2c9bc00452e02a1fe7bd8d77cafb3117bf7ea55983c49926ed0bbd7ce"	"downloaded with wget continuation support"
"2026-09-14 06:31:31 UTC"	"GEO_GSE203529"	"GEO"	"GSE203529"	"KLA31_25"	"GSM6175912"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE203nnn/GSE203529/soft/GSE203529_family.soft.gz"	"geo/GSE203529/metadata/GSE203529_family.soft.gz"	"complete"	"3274"	"c0d320d605eb2afcac4ad2477f0caf6a26dfb1f592d0c7ad745adaf90a7cd466"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:31:31 UTC"	"GEO_GSE203529"	"GEO"	"GSE203529"	"KLA31_25"	"GSM6175912"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE203nnn/GSE203529/matrix/GSE203529_series_matrix.txt.gz"	"geo/GSE203529/metadata/GSE203529_series_matrix.txt.gz"	"complete"	"2938"	"8ded86845e1354908f5f60b4797831d979394c4e0c33291f9399dddd4438207a"	"already present; gzip integrity confirmed where applicable; SHA256 recalculated"
"2026-09-14 06:31:34 UTC"	"GEO_GSE203529"	"GEO"	"GSE203529"	"KLA31_25"	"GSM6175912"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE203nnn/GSE203529/suppl/filelist.txt"	"geo/GSE203529/supplement/filelist.txt"	"complete"	"1705"	"c10d752ec91051d0c4ebb5e6d6186c2967be12ff6f8142c85d09429212eccee7"	"downloaded with wget continuation support"
"2026-09-14 06:31:36 UTC"	"GEO_GSE275256"	"GEO"	"GSE275256"	"KLA31_26"	"GSM8473662;GSM8473663;GSM8473664"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE275nnn/GSE275256/soft/GSE275256_family.soft.gz"	"geo/GSE275256/metadata/GSE275256_family.soft.gz"	"complete"	"4058"	"aa4bc2017462e7bf31462358cc99cdfbb83c662cbe6db61d761ef0b9ef3c1466"	"downloaded with wget continuation support"
"2026-09-14 06:31:38 UTC"	"GEO_GSE275256"	"GEO"	"GSE275256"	"KLA31_26"	"GSM8473662;GSM8473663;GSM8473664"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE275nnn/GSE275256/matrix/GSE275256_series_matrix.txt.gz"	"geo/GSE275256/metadata/GSE275256_series_matrix.txt.gz"	"complete"	"3847"	"b668001aea8d7fde8c83fae564020bc6bc524ffce97c6316500e15f5dc467a56"	"downloaded with wget continuation support"
"2026-09-14 06:31:50 UTC"	"GEO_GSE275256"	"GEO"	"GSE275256"	"KLA31_26"	"GSM8473662;GSM8473663;GSM8473664"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE275nnn/GSE275256/suppl/GSE275256_summary_star_genes_readcount.stranded.annotated.tsv.gz"	"geo/GSE275256/supplement/GSE275256_summary_star_genes_readcount.stranded.annotated.tsv.gz"	"complete"	"1808144"	"865ff843ef7bac676a1b8e44ae1c6d297147d0d48e3dae652844782ec9d94c96"	"downloaded with wget continuation support"
"2026-09-14 06:32:01 UTC"	"GEO_GSE275256"	"GEO"	"GSE275256"	"KLA31_26"	"GSM8473662;GSM8473663;GSM8473664"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE275nnn/GSE275256/suppl/GSE275256_summary_star_genes_tpm.stranded.annotated.tsv.gz"	"geo/GSE275256/supplement/GSE275256_summary_star_genes_tpm.stranded.annotated.tsv.gz"	"complete"	"2389937"	"a7f33c29c8aa6cd1bbfaeea54136ad07c25ba4e023bbbd156a4b09d079cc655c"	"downloaded with wget continuation support"
"2026-09-14 06:32:02 UTC"	"GEO_GSE269418"	"GEO"	"GSE269418"	"KLA31_27;KLA31_28"	"GSM8315283;GSM8315284;GSM8315285;GSM8315286;GSM8315297"	"https://ftp.ncbi.nlm.nih.gov/geo/series/GSE269nnn/GSE269418/soft/GSE269418_family.soft.gz"	"geo/GSE269418/metadata/GSE269418_family.soft.gz"	"complete"	"3711"	"89777280139b9bd4a3d25f0cfa5538a52e4c9acb62780e58a1954549b8f8718a"	"downloaded with wget continuation support"
