PXD,Area,RelativePath,CurrentPath,FileName,Extension,SizeBytes
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD28-Search files/protein-peptides.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD28-Search files/protein-peptides.csv,protein-peptides.csv,.csv,1589027
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD28-Search files/proteins.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD28-Search files/proteins.csv,proteins.csv,.csv,249262
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD32-Search files/DB search psm.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD32-Search files/DB search psm.csv,DB search psm.csv,.csv,54751
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD32-Search files/PSM ions.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD32-Search files/PSM ions.csv,PSM ions.csv,.csv,1323941
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD32-Search files/protein-peptides.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD32-Search files/protein-peptides.csv,protein-peptides.csv,.csv,1610755
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD32-Search files/proteins.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD32-Search files/proteins.csv,proteins.csv,.csv,257435
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD36-Search files/DB search psm.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD36-Search files/DB search psm.csv,DB search psm.csv,.csv,51056
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD36-Search files/PSM ions.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD36-Search files/PSM ions.csv,PSM ions.csv,.csv,1244230
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD36-Search files/protein-peptides.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD36-Search files/protein-peptides.csv,protein-peptides.csv,.csv,1531387
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD36-Search files/proteins.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD36-Search files/proteins.csv,proteins.csv,.csv,244492
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD40-Search files/DB search psm.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD40-Search files/DB search psm.csv,DB search psm.csv,.csv,43958
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD40-Search files/PSM ions.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD40-Search files/PSM ions.csv,PSM ions.csv,.csv,1037035
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD40-Search files/protein-peptides.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD40-Search files/protein-peptides.csv,protein-peptides.csv,.csv,1412047
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-HCD40-Search files/proteins.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-HCD40-Search files/proteins.csv,proteins.csv,.csv,230191
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/DB search psm.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/DB search psm.csv,DB search psm.csv,.csv,8503067
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/DDR_from_HEK293T_enrich_allHCD_intersect.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/DDR_from_HEK293T_enrich_allHCD_intersect.csv,DDR_from_HEK293T_enrich_allHCD_intersect.csv,.csv,393
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/HEK293T_enrich_allHCD_Kla_sites.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/HEK293T_enrich_allHCD_Kla_sites.csv,HEK293T_enrich_allHCD_Kla_sites.csv,.csv,1570
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/PSM ions.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/PSM ions.csv,PSM ions.csv,.csv,167818333
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/PXD028488_HEK293T-Enrichment-all HCD-Search files_Kla_sites.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/PXD028488_HEK293T-Enrichment-all HCD-Search files_Kla_sites.csv,PXD028488_HEK293T-Enrichment-all HCD-Search files_Kla_sites.csv,.csv,1858
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/PXD028488_HEK293T-Enrichment-all HCD-Search files_Kla_sites_DDR_intersect.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/PXD028488_HEK293T-Enrichment-all HCD-Search files_Kla_sites_DDR_intersect.csv,PXD028488_HEK293T-Enrichment-all HCD-Search files_Kla_sites_DDR_intersect.csv,.csv,465
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/protein-peptides.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/protein-peptides.csv,protein-peptides.csv,.csv,2946151
PXD028488,search_results,search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/proteins.csv,data/PXD028488/search_results/Enrichment-Search files/HEK293T-Enrichment-all HCD-Search files/proteins.csv,proteins.csv,.csv,449236
PXD028488,search_results,search_results/Enrichment-Search files/RAW-Enrichment-Search files/DB search psm.csv,data/PXD028488/search_results/Enrichment-Search files/RAW-Enrichment-Search files/DB search psm.csv,DB search psm.csv,.csv,31904
PXD028488,search_results,search_results/Enrichment-Search files/RAW-Enrichment-Search files/PSM ions.csv,data/PXD028488/search_results/Enrichment-Search files/RAW-Enrichment-Search files/PSM ions.csv,PSM ions.csv,.csv,558373
PXD028488,search_results,search_results/Enrichment-Search files/RAW-Enrichment-Search files/protein-peptides.csv,data/PXD028488/search_results/Enrichment-Search files/RAW-Enrichment-Search files/protein-peptides.csv,protein-peptides.csv,.csv,1102552
PXD028488,search_results,search_results/Enrichment-Search files/RAW-Enrichment-Search files/proteins.csv,data/PXD028488/search_results/Enrichment-Search files/RAW-Enrichment-Search files/proteins.csv,proteins.csv,.csv,205960
PXD028488,search_results,search_results/Enrichment-Search files/TALL-NALAC-Search files/DB search psm.csv,data/PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/DB search psm.csv,DB search psm.csv,.csv,183581
PXD028488,search_results,search_results/Enrichment-Search files/TALL-NALAC-Search files/PSM ions.csv,data/PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/PSM ions.csv,PSM ions.csv,.csv,3715097
PXD028488,search_results,search_results/Enrichment-Search files/TALL-NALAC-Search files/PXD028488_TALL-NALAC-Search files_Kla_sites.csv,data/PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/PXD028488_TALL-NALAC-Search files_Kla_sites.csv,PXD028488_TALL-NALAC-Search files_Kla_sites.csv,.csv,1552
PXD028488,search_results,search_results/Enrichment-Search files/TALL-NALAC-Search files/PXD028488_TALL-NALAC-Search files_Kla_sites_DDR_intersect.csv,data/PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/PXD028488_TALL-NALAC-Search files_Kla_sites_DDR_intersect.csv,PXD028488_TALL-NALAC-Search files_Kla_sites_DDR_intersect.csv,.csv,496
PXD028488,search_results,search_results/Enrichment-Search files/TALL-NALAC-Search files/protein-peptides.csv,data/PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/protein-peptides.csv,protein-peptides.csv,.csv,2515202
PXD028488,search_results,search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,data/PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,proteins.csv,.csv,379218
PXD028488,search_results,search_results/Nonenrichment-Search files.zip,data/PXD028488/search_results/Nonenrichment-Search files.zip,Nonenrichment-Search files.zip,.zip,34256400
PXD028488,search_results,search_results/Nonenrichment-Search files/BV2-Nonenrichment-Search files/DB search psm.csv,data/PXD028488/search_results/Nonenrichment-Search files/BV2-Nonenrichment-Search files/DB search psm.csv,DB search psm.csv,.csv,4617499
PXD028488,search_results,search_results/Nonenrichment-Search files/BV2-Nonenrichment-Search files/PSM ions.csv,data/PXD028488/search_results/Nonenrichment-Search files/BV2-Nonenrichment-Search files/PSM ions.csv,PSM ions.csv,.csv,2824921
PXD028488,search_results,search_results/Nonenrichment-Search files/BV2-Nonenrichment-Search files/protein-peptides.csv,data/PXD028488/search_results/Nonenrichment-Search files/BV2-Nonenrichment-Search files/protein-peptides.csv,protein-peptides.csv,.csv,3403744
PXD028488,search_results,search_results/Nonenrichment-Search files/BV2-Nonenrichment-Search files/proteins.csv,data/PXD028488/search_results/Nonenrichment-Search files/BV2-Nonenrichment-Search files/proteins.csv,proteins.csv,.csv,467595
PXD028488,search_results,search_results/Nonenrichment-Search files/HCT116-Nonenrichment-Search files/PSM ions.csv,data/PXD028488/search_results/Nonenrichment-Search files/HCT116-Nonenrichment-Search files/PSM ions.csv,PSM ions.csv,.csv,3016712
PXD028488,search_results,search_results/Nonenrichment-Search files/HCT116-Nonenrichment-Search files/protein-peptides.csv,data/PXD028488/search_results/Nonenrichment-Search files/HCT116-Nonenrichment-Search files/protein-peptides.csv,protein-peptides.csv,.csv,5151034
PXD028488,search_results,search_results/Nonenrichment-Search files/HCT116-Nonenrichment-Search files/proteins.csv,data/PXD028488/search_results/Nonenrichment-Search files/HCT116-Nonenrichment-Search files/proteins.csv,proteins.csv,.csv,587380
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD24-Search files/DB search psm.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD24-Search files/DB search psm.csv,DB search psm.csv,.csv,6508824
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD24-Search files/PSM ions.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD24-Search files/PSM ions.csv,PSM ions.csv,.csv,4753988
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD24-Search files/protein-peptides.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD24-Search files/protein-peptides.csv,protein-peptides.csv,.csv,4577967
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD24-Search files/proteins.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD24-Search files/proteins.csv,proteins.csv,.csv,517249
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD28-Search files/DB search psm.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD28-Search files/DB search psm.csv,DB search psm.csv,.csv,6647543
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD28-Search files/PSM ions.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD28-Search files/PSM ions.csv,PSM ions.csv,.csv,4621078
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD28-Search files/protein-peptides.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD28-Search files/protein-peptides.csv,protein-peptides.csv,.csv,4666343
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD28-Search files/proteins.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD28-Search files/proteins.csv,proteins.csv,.csv,527352
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD32-Search files/DB search psm.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD32-Search files/DB search psm.csv,DB search psm.csv,.csv,6609183
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD32-Search files/PSM ions.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD32-Search files/PSM ions.csv,PSM ions.csv,.csv,4187049
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD32-Search files/protein-peptides.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD32-Search files/protein-peptides.csv,protein-peptides.csv,.csv,4635392
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD32-Search files/proteins.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD32-Search files/proteins.csv,proteins.csv,.csv,516095
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD36-Search files/DB search psm.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD36-Search files/DB search psm.csv,DB search psm.csv,.csv,4499120
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD36-Search files/PSM ions.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD36-Search files/PSM ions.csv,PSM ions.csv,.csv,2540894
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD36-Search files/protein-peptides.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD36-Search files/protein-peptides.csv,protein-peptides.csv,.csv,3169229
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD36-Search files/proteins.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD36-Search files/proteins.csv,proteins.csv,.csv,400496
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD40-Search files/DB search psm.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD40-Search files/DB search psm.csv,DB search psm.csv,.csv,5824817
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD40-Search files/PSM ions.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD40-Search files/PSM ions.csv,PSM ions.csv,.csv,3160722
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD40-Search files/protein-peptides.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD40-Search files/protein-peptides.csv,protein-peptides.csv,.csv,4201869
PXD028488,search_results,search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD40-Search files/proteins.csv,data/PXD028488/search_results/Nonenrichment-Search files/HEK293T-Nonenrichment-HCD40-Search files/proteins.csv,proteins.csv,.csv,474999
PXD028488,search_results,search_results/Nonenrichment-Search files/RAW-Nonenrichment-Search files/DB search psm.csv,data/PXD028488/search_results/Nonenrichment-Search files/RAW-Nonenrichment-Search files/DB search psm.csv,DB search psm.csv,.csv,5296529
PXD028488,search_results,search_results/Nonenrichment-Search files/RAW-Nonenrichment-Search files/PSM ions.csv,data/PXD028488/search_results/Nonenrichment-Search files/RAW-Nonenrichment-Search files/PSM ions.csv,PSM ions.csv,.csv,2895139
PXD028488,search_results,search_results/Nonenrichment-Search files/RAW-Nonenrichment-Search files/protein-peptides.csv,data/PXD028488/search_results/Nonenrichment-Search files/RAW-Nonenrichment-Search files/protein-peptides.csv,protein-peptides.csv,.csv,3874308
PXD028488,search_results,search_results/Nonenrichment-Search files/RAW-Nonenrichment-Search files/proteins.csv,data/PXD028488/search_results/Nonenrichment-Search files/RAW-Nonenrichment-Search files/proteins.csv,proteins.csv,.csv,497511
PXD028488,search_results,search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/DB search psm.csv,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/DB search psm.csv,DB search psm.csv,.csv,18962259
PXD028488,search_results,search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/PSM ions.csv,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/PSM ions.csv,PSM ions.csv,.csv,9627147
PXD028488,search_results,search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/protein-peptides.csv,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/protein-peptides.csv,protein-peptides.csv,.csv,6818776
PXD028488,search_results,search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv,data/PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv,proteins.csv,.csv,731988
PXD038880,metadata,metadata/articles/2024_NBS1_lactylation.pdf,data/PXD038880/metadata/articles/2024_NBS1_lactylation.pdf,2024_NBS1_lactylation.pdf,.pdf,17423877
PXD038880,metadata,metadata/excluded.md,data/PXD038880/metadata/excluded.md,excluded.md,.md,628
PXD050470,metadata,metadata/articles/2025_human_hippocampi_lactylation.pdf,data/PXD050470/metadata/articles/2025_human_hippocampi_lactylation.pdf,2025_human_hippocampi_lactylation.pdf,.pdf,3291384
PXD050470,metadata,metadata/mqpar.xml,data/PXD050470/metadata/mqpar.xml,mqpar.xml,.xml,22819
PXD050470,supplementary,supplementary/prca2331-sup-0005-tables3.xlsx,data/PXD050470/supplementary/prca2331-sup-0005-tables3.xlsx,prca2331-sup-0005-tables3.xlsx,.xlsx,272997
PXD050470,supplementary,supplementary/prca2331-sup-0014-tables12.xlsx,data/PXD050470/supplementary/prca2331-sup-0014-tables12.xlsx,prca2331-sup-0014-tables12.xlsx,.xlsx,177946
PXD050906,metadata,metadata/articles/2024_NBS1_lactylation.pdf,data/PXD050906/metadata/articles/2024_NBS1_lactylation.pdf,2024_NBS1_lactylation.pdf,.pdf,17423877
PXD050906,metadata,metadata/checksum.txt,data/PXD050906/metadata/checksum.txt,checksum.txt,.txt,631
PXD050906,metadata,metadata/excluded.md,data/PXD050906/metadata/excluded.md,excluded.md,.md,306
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d.zip,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d.zip,KA460LPLa_Ctrl_1_Slot1-38_1_9994.d.zip,.zip,166749177
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/2020-10-21_13-22-46_One-column-separation/execution-log.txt,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/2020-10-21_13-22-46_One-column-separation/execution-log.txt,execution-log.txt,.txt,45251
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/2020-10-21_13-22-46_One-column-separation/system-info.txt,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/2020-10-21_13-22-46_One-column-separation/system-info.txt,system-info.txt,.txt,1544
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/9994.m/desktop.ini,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/9994.m/desktop.ini,desktop.ini,.ini,156
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/9994.m/hystar.method,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/9994.m/hystar.method,hystar.method,.method,14600
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/9994.m/lock.file,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/9994.m/lock.file,lock.file,.file,0
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/9994.m/microTOFQImpacTemAcquisition.method,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/9994.m/microTOFQImpacTemAcquisition.method,microTOFQImpacTemAcquisition.method,.method,131978
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/9994.m/submethods.xml,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/9994.m/submethods.xml,submethods.xml,.xml,617
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/SampleInfo.xml,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/SampleInfo.xml,SampleInfo.xml,.xml,4484
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/analysis.tdf,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/analysis.tdf,analysis.tdf,.tdf,72769536
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/analysis.tdf_bin,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/analysis.tdf_bin,analysis.tdf_bin,.tdf_bin,206028800
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/chromatography-data-pre.sqlite,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/chromatography-data-pre.sqlite,chromatography-data-pre.sqlite,.sqlite,94208
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/chromatography-data.sqlite,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/chromatography-data.sqlite,chromatography-data.sqlite,.sqlite,1108992
PXD050906,raw,raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/configuration.hss,data/PXD050906/raw/KA460LPLa_Ctrl_1_Slot1-38_1_9994.d/configuration.hss,configuration.hss,.hss,3254
PXD050906,raw,raw/KA460LPLa_Ctrl_2_Slot1-38_1_9996.d.zip,data/PXD050906/raw/KA460LPLa_Ctrl_2_Slot1-38_1_9996.d.zip,KA460LPLa_Ctrl_2_Slot1-38_1_9996.d.zip,.zip,155387303
PXD050906,raw,raw/KA460LPLa_Ctrl_3_Slot1-38_1_9998.d.zip,data/PXD050906/raw/KA460LPLa_Ctrl_3_Slot1-38_1_9998.d.zip,KA460LPLa_Ctrl_3_Slot1-38_1_9998.d.zip,.zip,152918574
PXD050906,raw,raw/KA460LPLa_Treat_1_Slot2-54_1_10072.d.zip,data/PXD050906/raw/KA460LPLa_Treat_1_Slot2-54_1_10072.d.zip,KA460LPLa_Treat_1_Slot2-54_1_10072.d.zip,.zip,222722096
PXD050906,raw,raw/KA460LPLa_Treat_2_Slot2-54_1_10074.d.zip,data/PXD050906/raw/KA460LPLa_Treat_2_Slot2-54_1_10074.d.zip,KA460LPLa_Treat_2_Slot2-54_1_10074.d.zip,.zip,219520387
PXD050906,raw,raw/KA460LPLa_Treat_3_Slot2-54_1_10076.d.zip,data/PXD050906/raw/KA460LPLa_Treat_3_Slot2-54_1_10076.d.zip,KA460LPLa_Treat_3_Slot2-54_1_10076.d.zip,.zip,186973560
PXD050906,search_results,search_results/KA460LPLa_Ctrl_1_Slot1-38_1_9994.zip,data/PXD050906/search_results/KA460LPLa_Ctrl_1_Slot1-38_1_9994.zip,KA460LPLa_Ctrl_1_Slot1-38_1_9994.zip,.zip,4984509491
PXD050906,search_results,search_results/combined/txt/La(K)Sites.txt,data/PXD050906/search_results/combined/txt/La(K)Sites.txt,La(K)Sites.txt,.txt,3981716
PXD050906,search_results,search_results/combined/txt/evidence.txt,data/PXD050906/search_results/combined/txt/evidence.txt,evidence.txt,.txt,20950925
PXD050906,search_results,search_results/combined/txt/modificationSpecificPeptides.txt,data/PXD050906/search_results/combined/txt/modificationSpecificPeptides.txt,modificationSpecificPeptides.txt,.txt,2972632
PXD050906,search_results,search_results/combined/txt/msms.txt,data/PXD050906/search_results/combined/txt/msms.txt,msms.txt,.txt,49602080
PXD050906,search_results,search_results/combined/txt/peptides.txt,data/PXD050906/search_results/combined/txt/peptides.txt,peptides.txt,.txt,3355678
PXD050906,search_results,search_results/combined/txt/proteinGroups.txt,data/PXD050906/search_results/combined/txt/proteinGroups.txt,proteinGroups.txt,.txt,1501108
PXD053474,metadata,metadata/articles/2024_subcellular_lactylation.pdf,data/PXD053474/metadata/articles/2024_subcellular_lactylation.pdf,2024_subcellular_lactylation.pdf,.pdf,7677960
PXD053474,search_results,search_results/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files.zip,data/PXD053474/search_results/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files.zip,Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files.zip,.zip,5434218
PXD053474,search_results,search_results/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files.zip,data/PXD053474/search_results/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files.zip,Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files.zip,.zip,32215786
PXD053474,search_results,search_results/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files.zip,data/PXD053474/search_results/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files.zip,Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files.zip,.zip,16874812
PXD053474,search_results,search_results/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files.zip,data/PXD053474/search_results/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files.zip,Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files.zip,.zip,66944173
PXD053474,search_results,search_results/download_manifest.csv,data/PXD053474/search_results/download_manifest.csv,download_manifest.csv,.csv,1021
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Cytoplasm-Lactylation-Fraction-DDA/peptide.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Cytoplasm-Lactylation-Fraction-DDA/peptide.csv,peptide.csv,.csv,1741456
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Cytoplasm-Lactylation-Fraction-DDA/protein-peptides.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Cytoplasm-Lactylation-Fraction-DDA/protein-peptides.csv,protein-peptides.csv,.csv,2161200
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Cytoplasm-Lactylation-Fraction-DDA/proteins.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Cytoplasm-Lactylation-Fraction-DDA/proteins.csv,proteins.csv,.csv,468758
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Membrane-Lactylation-Fraction-DDA/peptide.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Membrane-Lactylation-Fraction-DDA/peptide.csv,peptide.csv,.csv,748868
