"TimestampUTC"	"TaskID"	"GroupIDs"	"GSE"	"SelectedAccession"	"SRR"	"ENAFastqURL"	"RelativeTarget"	"State"	"Bytes"	"ExpectedBytes"	"ExpectedMD5"	"ObservedMD5"	"Detail"
"2026-09-14T08:45:34Z"	"GEO_GSE236746"	"KLA31_01"	"GSE236746"	"GSM7574837"	"SRR25179878"	"https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/078/SRR25179878/SRR25179878_1.fastq.gz"	"ena_fastq/GSE236746/SRR25179878_SRR25179878_1.fastq.gz"	"complete"	"3342044964"	"3342044964"	"72f0005f0527445fb0dc15b7f9f3454a"	"72f0005f0527445fb0dc15b7f9f3454a"	"downloaded; ENA MD5 and byte count verified"
"2026-09-14T09:45:08Z"	"GEO_GSE236746"	"KLA31_01"	"GSE236746"	"GSM7574837"	"SRR25179878"	"https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/078/SRR25179878/SRR25179878_2.fastq.gz"	"ena_fastq/GSE236746/SRR25179878_SRR25179878_2.fastq.gz"	"complete"	"3353145669"	"3353145669"	"8c2e9a00246119ed98dc04ec4d7d63ee"	"8c2e9a00246119ed98dc04ec4d7d63ee"	"downloaded; ENA MD5 and byte count verified"
"2026-09-14T10:52:36Z"	"GEO_GSE236746"	"KLA31_01"	"GSE236746"	"GSM7574838"	"SRR25179877"	"https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/077/SRR25179877/SRR25179877_1.fastq.gz"	"ena_fastq/GSE236746/SRR25179877_SRR25179877_1.fastq.gz"	"complete"	"3567188697"	"3567188697"	"65399ead81eef32b6c6a949b30aca37e"	"65399ead81eef32b6c6a949b30aca37e"	"downloaded; ENA MD5 and byte count verified"
"2026-09-14T11:07:04Z"	"GEO_GSE236746"	"KLA31_01"	"GSE236746"	"GSM7574837"	"SRR25179878"	"https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/078/SRR25179878/SRR25179878_1.fastq.gz"	"ena_fastq/GSE236746/SRR25179878_SRR25179878_1.fastq.gz"	"complete"	"3342044964"	"3342044964"	"72f0005f0527445fb0dc15b7f9f3454a"	"72f0005f0527445fb0dc15b7f9f3454a"	"already present; ENA MD5 verified"
"2026-09-14T11:07:12Z"	"GEO_GSE236746"	"KLA31_01"	"GSE236746"	"GSM7574837"	"SRR25179878"	"https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/078/SRR25179878/SRR25179878_2.fastq.gz"	"ena_fastq/GSE236746/SRR25179878_SRR25179878_2.fastq.gz"	"complete"	"3353145669"	"3353145669"	"8c2e9a00246119ed98dc04ec4d7d63ee"	"8c2e9a00246119ed98dc04ec4d7d63ee"	"already present; ENA MD5 verified"
"2026-09-14T11:07:22Z"	"GEO_GSE236746"	"KLA31_01"	"GSE236746"	"GSM7574838"	"SRR25179877"	"https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/077/SRR25179877/SRR25179877_1.fastq.gz"	"ena_fastq/GSE236746/SRR25179877_SRR25179877_1.fastq.gz"	"complete"	"3567188697"	"3567188697"	"65399ead81eef32b6c6a949b30aca37e"	"65399ead81eef32b6c6a949b30aca37e"	"already present; ENA MD5 verified"
