GroupID,PXD,SampleGroup,ReferenceKey,ConnGroup,Ensembl,UniProt,Symbol,RNA,ReferenceUniqueAccessions,ProteinDetected,KlaDetected
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000165140,P09467,FBP1,3.38228102771095,2205,1,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000166123,Q8TD30,GPT2,4.89756720472302,2205,0,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000166796,P07864,LDHC,-1,2205,0,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000166816,Q86WU2,LDHD,3.69888737708718,2205,0,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000167588,P21695,GPD1,4.26201483785178,2205,1,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000167701,P24298,GPT,4.33788056761298,2205,0,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000168291,P11177,PDHB,5.13049549914418,2205,1,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000170571,Q6PCB8,EMB,5.64900807721492,2205,0,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000172270,P35613,BSG,7.64673165042867,2205,0,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000172340,Q96I99,SUCLG2,6.58378692699064,2205,1,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000172840,Q9P2J9,PDP2,2.87722312183221,2205,0,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000173599,P11498,PC,2.89229247616038,2205,0,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000198814,P32189,GK,5.02171223214275,2205,0,0
KLA31_04,PXD046800,adjacent skin,GSE181540_adjacent_NS_input,3,ENSG00000256870,Q8N695,SLC5A8,-1,2205,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000004799,Q16654,PDK4,4.41629616263991,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000005882,Q15119,PDK2,3.05076165693612,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000060762,Q9Y5U8,MPC1,6.10355765452887,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000063854,Q16775,HAGH,4.39802075386304,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000067992,Q15120,PDK3,-0.439956785723007,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000068976,P11217,PYGM,3.42113620282546,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000079739,P36871,PGM1,3.98548048528351,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000090861,P49588,AARS1,4.52794101706256,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000091140,P09622,DLD,3.71955251798041,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000100156,O95907,SLC16A8,1.43642234954361,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000100504,P06737,PYGL,1.74180212784296,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000100889,Q16822,PCK2,1.33933405057284,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000100994,P11216,PYGB,6.08154941058363,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000111716,P07195,LDHB,7.80437110545323,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000115159,P43304,GPD2,3.81132496322037,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000118596,O60669,SLC16A7,0.417033600923056,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000124253,P35558,PCK1,-0.352803438515335,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000124608,Q5JTZ9,AARS2,2.44116085704389,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000124767,Q04760,GLO1,5.90708377929117,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000130957,O00757,FBP2,-0.571929690793557,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000131069,Q9NR19,ACSS2,3.51865417893993,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000131482,P35575,G6PC1,-1,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000131828,P08559,PDHA1,4.10501170092029,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000134333,P00338,LDHA,5.23207522048645,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000136872,P05062,ALDOB,-0.0100222389526346,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000138030,P50053,KHK,1.91658727226051,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000141349,Q9BUM1,G6PC3,3.27524346430894,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000141526,O15427,SLC16A3,0.840785844883817,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000143158,O95563,MPC2,4.85719194572825,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000148942,Q1EHB4,SLC5A12,-0.676038122764199,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000149476,Q3LXA3,TKFC,2.15070689051091,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000150768,P10515,DLAT,2.46932176065113,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000152256,Q15118,PDK1,0.371649801150742,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000155380,P53985,SLC16A1,3.84766669040185,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000162688,P35573,AGL,2.19316620504944,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000163541,P53597,SUCLG1,4.51396089859023,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000164951,Q9P0J1,PDP1,3.04161578637298,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000165140,P09467,FBP1,0.466539566301418,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000166123,Q8TD30,GPT2,4.76949604208983,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000166796,P07864,LDHC,-0.897078319757715,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000166816,Q86WU2,LDHD,3.5568325330389,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000167588,P21695,GPD1,3.55360140051017,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000167701,P24298,GPT,1.63017650557269,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000168291,P11177,PDHB,4.02587813324529,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000170571,Q6PCB8,EMB,0.980892105156583,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000172270,P35613,BSG,7.41098635739611,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000172340,Q96I99,SUCLG2,3.42781829269709,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000172840,Q9P2J9,PDP2,1.69645699312886,6082,0,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000173599,P11498,PC,4.15314627649616,6082,1,1
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000198814,P32189,GK,0.991911010777227,6082,1,0
KLA31_05,PXD050470,human hippocampus,GTEx_v8_Hippocampus,4,ENSG00000256870,Q8N695,SLC5A8,-0.793198312069937,6082,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000004799,Q16654,PDK4,6.10420977670038,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000005882,Q15119,PDK2,3.11427086570974,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000060762,Q9Y5U8,MPC1,3.65969032562813,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000063854,Q16775,HAGH,3.09491899027806,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000067992,Q15120,PDK3,0.0384051044632465,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000068976,P11217,PYGM,0.86671369598701,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000079739,P36871,PGM1,5.41819900112967,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000090861,P49588,AARS1,4.29432250033274,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000091140,P09622,DLD,4.09661251037872,10847,1,1
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000100156,O95907,SLC16A8,-0.0908114380185583,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000100504,P06737,PYGL,4.91416607697895,10847,1,1
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000100889,Q16822,PCK2,2.21008621107092,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000100994,P11216,PYGB,4.30433089482529,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000111716,P07195,LDHB,7.06479555921047,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000115159,P43304,GPD2,2.83721004506632,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000118596,O60669,SLC16A7,-0.763813544648665,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000124253,P35558,PCK1,-0.843816305856088,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000124608,Q5JTZ9,AARS2,2.71279500614972,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000124767,Q04760,GLO1,5.23586748228465,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000130957,O00757,FBP2,-0.615369506701602,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000131069,Q9NR19,ACSS2,4.43862762720626,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000131482,P35575,G6PC1,-0.547562027062582,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000131828,P08559,PDHA1,4.87108569501419,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000134333,P00338,LDHA,6.01046898819982,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000136872,P05062,ALDOB,-0.902789448615932,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000138030,P50053,KHK,0.507986174493983,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000141349,Q9BUM1,G6PC3,3.35269931489644,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000141526,O15427,SLC16A3,4.7598252652418,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000143158,O95563,MPC2,4.41887271713992,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000148942,Q1EHB4,SLC5A12,0.0195845263954967,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000149476,Q3LXA3,TKFC,2.53864891868489,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000150768,P10515,DLAT,2.85846081563095,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000152256,Q15118,PDK1,1.01539722865619,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000155380,P53985,SLC16A1,3.90124041231602,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000162688,P35573,AGL,3.45635340139121,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000163541,P53597,SUCLG1,4.38650975149107,10847,1,1
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000164951,Q9P0J1,PDP1,2.4189504111736,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000165140,P09467,FBP1,1.70234438858132,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000166123,Q8TD30,GPT2,2.4099257226684,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000166796,P07864,LDHC,-0.907411245542915,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000166816,Q86WU2,LDHD,1.86085674976694,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000167588,P21695,GPD1,-0.760215999519453,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000167701,P24298,GPT,0.182451851317285,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000168291,P11177,PDHB,4.56528986504015,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000170571,Q6PCB8,EMB,3.48655679964948,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000172270,P35613,BSG,8.02540715079082,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000172340,Q96I99,SUCLG2,4.17248968537723,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000172840,Q9P2J9,PDP2,1.69216816777875,10847,0,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000173599,P11498,PC,2.64938967743469,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000198814,P32189,GK,1.78392301480382,10847,1,0
KLA31_06,PXD063047,normal pregnancy placenta,GSE114691_control_placenta,2,ENSG00000256870,Q8N695,SLC5A8,-1,10847,0,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000004799,Q16654,PDK4,1.58471817871469,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000005882,Q15119,PDK2,1.08793796551457,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000060762,Q9Y5U8,MPC1,2.58121466634695,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000063854,Q16775,HAGH,3.25763105828564,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000067992,Q15120,PDK3,1.19775309266107,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000068976,P11217,PYGM,3.27901681492633,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000079739,P36871,PGM1,2.37230925975237,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000090861,P49588,AARS1,2.90100946484433,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000091140,P09622,DLD,2.54456420530383,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000100156,O95907,SLC16A8,-1,10680,0,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000100504,P06737,PYGL,3.20160183021455,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000100889,Q16822,PCK2,0.230096796645305,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000100994,P11216,PYGB,4.3948944754643,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000111716,P07195,LDHB,3.78197083616906,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000115159,P43304,GPD2,2.81232412825087,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000118596,O60669,SLC16A7,0.318375089589871,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000124253,P35558,PCK1,-1,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000124608,Q5JTZ9,AARS2,1.4990726728377,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000124767,Q04760,GLO1,5.61041552935484,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000130957,O00757,FBP2,-1,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000131069,Q9NR19,ACSS2,1.55235854291995,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000131482,P35575,G6PC1,-1,10680,0,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000131828,P08559,PDHA1,1.85493077085969,10680,1,1
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000134333,P00338,LDHA,3.81239138958121,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000136872,P05062,ALDOB,-1,10680,0,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000138030,P50053,KHK,0.429818489337747,10680,0,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000141349,Q9BUM1,G6PC3,0.971988914024986,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000141526,O15427,SLC16A3,0.925174835565638,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000143158,O95563,MPC2,6.06869774288987,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000148942,Q1EHB4,SLC5A12,-0.789490566555566,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000149476,Q3LXA3,TKFC,2.2323867229889,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000150768,P10515,DLAT,2.24320928115878,10680,1,1
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000152256,Q15118,PDK1,1.32529896893056,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000155380,P53985,SLC16A1,2.58738115633785,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000162688,P35573,AGL,1.53449216272382,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000163541,P53597,SUCLG1,2.71582676047653,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000164951,Q9P0J1,PDP1,3.29498600274149,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000165140,P09467,FBP1,3.35743337675338,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000166123,Q8TD30,GPT2,3.08798071653708,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000166796,P07864,LDHC,-1,10680,1,1
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000166816,Q86WU2,LDHD,1.13672847293416,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000167588,P21695,GPD1,-0.718874007093065,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000167701,P24298,GPT,1.44009306474132,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000168291,P11177,PDHB,2.45953254134238,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000170571,Q6PCB8,EMB,2.1883279591499,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000172270,P35613,BSG,4.66237059779345,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000172340,Q96I99,SUCLG2,3.74087033294731,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000172840,Q9P2J9,PDP2,1.32292836558537,10680,0,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000173599,P11498,PC,2.61927285483315,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000198814,P32189,GK,-0.529106225460082,10680,1,0
KLA31_07,PXD064912,human sperm,sperm_GroupI,5,ENSG00000256870,Q8N695,SLC5A8,-0.391461976911355,10680,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000004799,Q16654,PDK4,5.03941839831248,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000005882,Q15119,PDK2,4.51980997989824,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000060762,Q9Y5U8,MPC1,5.40458147168889,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000063854,Q16775,HAGH,4.06240255197081,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000067992,Q15120,PDK3,3.37868863726704,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000068976,P11217,PYGM,3.18745635704694,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000079739,P36871,PGM1,5.5571446498638,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000090861,P49588,AARS1,6.06803759510632,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000091140,P09622,DLD,4.92982423125815,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000100156,O95907,SLC16A8,3.82727469850775,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000100504,P06737,PYGL,3.75786073523205,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000100889,Q16822,PCK2,3.79183122112325,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000100994,P11216,PYGB,8.05308475407209,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000111716,P07195,LDHB,7.15792359860909,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000115159,P43304,GPD2,4.26180179185056,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000118596,O60669,SLC16A7,1.52261816681412,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000124253,P35558,PCK1,-0.770907956695156,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000124608,Q5JTZ9,AARS2,4.47103503468492,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000124767,Q04760,GLO1,6.9469918573841,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000130957,O00757,FBP2,-0.0425392642602145,8169,0,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000131069,Q9NR19,ACSS2,4.45068704837023,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000131482,P35575,G6PC1,-0.952225287202149,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000131828,P08559,PDHA1,5.09594697369204,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000134333,P00338,LDHA,6.13710097318551,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000136872,P05062,ALDOB,-0.0667423945953673,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000138030,P50053,KHK,1.85676047341811,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000141349,Q9BUM1,G6PC3,4.38699881377333,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000141526,O15427,SLC16A3,3.10958260529384,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000143158,O95563,MPC2,5.55612746688412,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000148942,Q1EHB4,SLC5A12,-0.870999216891077,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000149476,Q3LXA3,TKFC,4.35835845041419,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000150768,P10515,DLAT,4.20959071130348,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000152256,Q15118,PDK1,1.75440776781823,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000155380,P53985,SLC16A1,3.53823889812383,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000162688,P35573,AGL,4.43874625295711,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000163541,P53597,SUCLG1,5.10842672501082,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000164951,Q9P0J1,PDP1,3.98756532081878,8169,1,0
