Model,GroupID,Ensembl,ConnGroup,Observed,InSample,Heldout
Protein_RNA,KLA31_16,ENSG00000167588,9,0,0.336399760709965,0.419984398428273
Protein_RNA,KLA31_16,ENSG00000167701,9,0,0.230643249474684,0.299487265882313
Protein_RNA,KLA31_16,ENSG00000168291,9,1,0.819234021515313,0.866964501655571
Protein_RNA,KLA31_16,ENSG00000170571,9,1,0.692788274203237,0.763917135469464
Protein_RNA,KLA31_16,ENSG00000172270,9,1,0.962595219167057,0.973822799419759
Protein_RNA,KLA31_16,ENSG00000172340,9,1,0.84589204657435,0.887608006084412
Protein_RNA,KLA31_16,ENSG00000172840,9,1,0.619965848905014,0.700463525381374
Protein_RNA,KLA31_16,ENSG00000173599,9,1,0.578324296483862,0.662727457730437
Protein_RNA,KLA31_16,ENSG00000198814,9,1,0.405398966556072,0.493606880576508
Protein_RNA,KLA31_16,ENSG00000256870,9,0,0.147379246132777,0.197492420104542
Protein_RNA,KLA31_17,ENSG00000004799,9,0,0.149803972722308,0.20055705691681
Protein_RNA,KLA31_17,ENSG00000005882,9,0,0.676739887679558,0.750202458661785
Protein_RNA,KLA31_17,ENSG00000060762,9,1,0.905593567196329,0.932546536348206
Protein_RNA,KLA31_17,ENSG00000063854,9,0,0.801041094521615,0.852666391947137
Protein_RNA,KLA31_17,ENSG00000067992,9,0,0.818827314802191,0.866646737575628
Protein_RNA,KLA31_17,ENSG00000068976,9,1,0.426816578146456,0.515710395005162
Protein_RNA,KLA31_17,ENSG00000079739,9,1,0.775043638553634,0.831933564020366
Protein_RNA,KLA31_17,ENSG00000090861,9,1,0.926013222611677,0.947514845922952
Protein_RNA,KLA31_17,ENSG00000091140,9,1,0.838462946145802,0.881891427988694
Protein_RNA,KLA31_17,ENSG00000100156,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_17,ENSG00000100504,9,1,0.172672098019512,0.229176339513647
Protein_RNA,KLA31_17,ENSG00000100889,9,1,0.758547872464161,0.818591517612334
Protein_RNA,KLA31_17,ENSG00000100994,9,1,0.858677865569359,0.897381290908133
Protein_RNA,KLA31_17,ENSG00000111716,9,1,0.952873807203783,0.966895617160585
Protein_RNA,KLA31_17,ENSG00000115159,9,1,0.609267518034829,0.690872084472992
Protein_RNA,KLA31_17,ENSG00000118596,9,0,0.770842045123998,0.828549126329865
Protein_RNA,KLA31_17,ENSG00000124253,9,0,0.143780273949646,0.192932901702291
Protein_RNA,KLA31_17,ENSG00000124608,9,1,0.783729912063795,0.838900601900238
Protein_RNA,KLA31_17,ENSG00000124767,9,1,0.976858728111269,0.983900523634851
Protein_RNA,KLA31_17,ENSG00000130957,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_17,ENSG00000131069,9,1,0.364922144926475,0.450874113470709
Protein_RNA,KLA31_17,ENSG00000131482,9,0,0.146458921321154,0.196327688189929
Protein_RNA,KLA31_17,ENSG00000131828,9,1,0.846710763794843,0.888236287967435
Protein_RNA,KLA31_17,ENSG00000134333,9,1,0.937316145217172,0.955713100067762
Protein_RNA,KLA31_17,ENSG00000136872,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_17,ENSG00000138030,9,0,0.525004840520945,0.612781604589788
Protein_RNA,KLA31_17,ENSG00000141349,9,0,0.646979740143436,0.724370796607037
Protein_RNA,KLA31_17,ENSG00000141526,9,1,0.679060224459453,0.752194613037932
Protein_RNA,KLA31_17,ENSG00000143158,9,1,0.822494165524716,0.869508607013754
Protein_RNA,KLA31_17,ENSG00000148942,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_17,ENSG00000149476,9,0,0.612783162413969,0.694031796091783
Protein_RNA,KLA31_17,ENSG00000150768,9,1,0.750310614722898,0.811874021671443
Protein_RNA,KLA31_17,ENSG00000152256,9,1,0.596480528389309,0.679314729613679
Protein_RNA,KLA31_17,ENSG00000155380,9,1,0.584153447699803,0.668075707772446
Protein_RNA,KLA31_17,ENSG00000162688,9,0,0.778774795935177,0.834931151623791
Protein_RNA,KLA31_17,ENSG00000163541,9,1,0.830810506414685,0.875973682313825
Protein_RNA,KLA31_17,ENSG00000164951,9,1,0.784647894991711,0.839634549380707
Protein_RNA,KLA31_17,ENSG00000165140,9,0,0.15350928576138,0.205229020885643
Protein_RNA,KLA31_17,ENSG00000166123,9,1,0.369872406927428,0.456168966546258
Protein_RNA,KLA31_17,ENSG00000166796,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_17,ENSG00000166816,9,0,0.202546778410116,0.265804294014255
Protein_RNA,KLA31_17,ENSG00000167588,9,0,0.203273671791472,0.266684963159078
Protein_RNA,KLA31_17,ENSG00000167701,9,0,0.156438787816757,0.20891320505907
Protein_RNA,KLA31_17,ENSG00000168291,9,1,0.853072189139168,0.893106516808352
Protein_RNA,KLA31_17,ENSG00000170571,9,1,0.952418671276972,0.966570157293843
Protein_RNA,KLA31_17,ENSG00000172270,9,1,0.937214807972124,0.955639873959038
Protein_RNA,KLA31_17,ENSG00000172340,9,1,0.896675688976796,0.925945643490934
Protein_RNA,KLA31_17,ENSG00000172840,9,0,0.730182075830054,0.795302827572185
Protein_RNA,KLA31_17,ENSG00000173599,9,1,0.440981013486844,0.530140350677823
Protein_RNA,KLA31_17,ENSG00000198814,9,1,0.525819240611906,0.61355864404868
Protein_RNA,KLA31_17,ENSG00000256870,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_18,ENSG00000004799,10,0,0.138961830876025,0.130030037704494
Protein_RNA,KLA31_18,ENSG00000005882,10,1,0.243140461960717,0.231328907985538
Protein_RNA,KLA31_18,ENSG00000060762,10,0,0.801597979451722,0.797898378378576
Protein_RNA,KLA31_18,ENSG00000063854,10,1,0.253798114816782,0.241808430239038
Protein_RNA,KLA31_18,ENSG00000067992,10,1,0.308749285447959,0.296135990337939
Protein_RNA,KLA31_18,ENSG00000068976,10,0,0.151801746859995,0.142391189328123
Protein_RNA,KLA31_18,ENSG00000079739,10,1,0.573666754218157,0.563507061581107
Protein_RNA,KLA31_18,ENSG00000090861,10,1,0.64508408856176,0.636704612353509
Protein_RNA,KLA31_18,ENSG00000091140,10,1,0.688237293259963,0.681075742908582
Protein_RNA,KLA31_18,ENSG00000100156,10,0,0.138961830876025,0.130030037704494
Protein_RNA,KLA31_18,ENSG00000100504,10,1,0.486134956391852,0.474331644657597
Protein_RNA,KLA31_18,ENSG00000100889,10,1,0.69851139003964,0.691651799756168
Protein_RNA,KLA31_18,ENSG00000100994,10,1,0.759979981463962,0.754990384050521
Protein_RNA,KLA31_18,ENSG00000111716,10,1,0.138961830876025,0.130030037704494
Protein_RNA,KLA31_18,ENSG00000115159,10,1,0.138961830876025,0.130030037704494
Protein_RNA,KLA31_18,ENSG00000118596,10,1,0.145614182981497,0.136429483270605
Protein_RNA,KLA31_18,ENSG00000124253,10,0,0.167348322015943,0.157408725010155
Protein_RNA,KLA31_18,ENSG00000124608,10,1,0.460863191757528,0.448719247798916
Protein_RNA,KLA31_18,ENSG00000124767,10,1,0.843243481608592,0.840805005771098
Protein_RNA,KLA31_18,ENSG00000130957,10,0,0.160832433180755,0.151108000587541
Protein_RNA,KLA31_18,ENSG00000131069,10,1,0.496241093606059,0.484591997472028
Protein_RNA,KLA31_18,ENSG00000131482,10,0,0.164519145446633,0.154671826020009
Protein_RNA,KLA31_18,ENSG00000131828,10,1,0.539479622876418,0.528598591572378
Protein_RNA,KLA31_18,ENSG00000134333,10,1,0.949236302464823,0.949353079656494
Protein_RNA,KLA31_18,ENSG00000136872,10,0,0.148850157947008,0.139546226484985
Protein_RNA,KLA31_18,ENSG00000138030,10,0,0.585494206542904,0.575605334850718
Protein_RNA,KLA31_18,ENSG00000141349,10,1,0.572129585344599,0.56193546696069
Protein_RNA,KLA31_18,ENSG00000141526,10,1,0.514113725625322,0.502761381115159
Protein_RNA,KLA31_18,ENSG00000143158,10,1,0.751200779232785,0.745939565655678
Protein_RNA,KLA31_18,ENSG00000148942,10,0,0.138961830876025,0.130030037704494
Protein_RNA,KLA31_18,ENSG00000149476,10,1,0.622786551347776,0.613815985465172
Protein_RNA,KLA31_18,ENSG00000150768,10,1,0.590945025129188,0.581184419521548
Protein_RNA,KLA31_18,ENSG00000152256,10,1,0.374859823323018,0.362088785098456
Protein_RNA,KLA31_18,ENSG00000155380,10,1,0.804974325637556,0.801378749718138
Protein_RNA,KLA31_18,ENSG00000162688,10,1,0.385536892670996,0.372795419440455
Protein_RNA,KLA31_18,ENSG00000163541,10,1,0.697658953958658,0.690774160528783
Protein_RNA,KLA31_18,ENSG00000164951,10,1,0.224329446743215,0.212880844284766
Protein_RNA,KLA31_18,ENSG00000165140,10,0,0.138961830876025,0.130030037704494
Protein_RNA,KLA31_18,ENSG00000166123,10,1,0.726882941522341,0.720875527972129
Protein_RNA,KLA31_18,ENSG00000166796,10,0,0.138961830876025,0.130030037704494
Protein_RNA,KLA31_18,ENSG00000166816,10,0,0.331314633904507,0.31857889137118
Protein_RNA,KLA31_18,ENSG00000167588,10,0,0.599374979200488,0.589816893121749
Protein_RNA,KLA31_18,ENSG00000167701,10,0,0.307417951288059,0.294814213326355
Protein_RNA,KLA31_18,ENSG00000168291,10,1,0.517518930988842,0.506226507632391
Protein_RNA,KLA31_18,ENSG00000170571,10,0,0.150010194017737,0.140664115612675
Protein_RNA,KLA31_18,ENSG00000172270,10,1,0.792335813575821,0.788349963530243
Protein_RNA,KLA31_18,ENSG00000172340,10,1,0.737672291382264,0.731994576096938
Protein_RNA,KLA31_18,ENSG00000172840,10,0,0.51480142508289,0.503461096243032
Protein_RNA,KLA31_18,ENSG00000173599,10,1,0.396647786322627,0.38395231348377
Protein_RNA,KLA31_18,ENSG00000198814,10,1,0.674864587271433,0.667316352316346
Protein_RNA,KLA31_18,ENSG00000256870,10,0,0.138961830876025,0.130030037704494
Protein_RNA,KLA31_19,ENSG00000004799,9,0,0.954625973913148,0.968147609891094
Protein_RNA,KLA31_19,ENSG00000005882,9,0,0.732011658286487,0.796818304078558
Protein_RNA,KLA31_19,ENSG00000060762,9,0,0.598838777183962,0.681453899337488
Protein_RNA,KLA31_19,ENSG00000063854,9,1,0.777314306622347,0.833758688394891
Protein_RNA,KLA31_19,ENSG00000067992,9,1,0.634319132010222,0.713221321895325
Protein_RNA,KLA31_19,ENSG00000068976,9,0,0.182892466242714,0.241802894726371
Protein_RNA,KLA31_19,ENSG00000079739,9,1,0.865515552173612,0.902574274545811
Protein_RNA,KLA31_19,ENSG00000090861,9,1,0.954387283045513,0.967977144731919
Protein_RNA,KLA31_19,ENSG00000091140,9,1,0.922505686332366,0.944958129887054
Protein_RNA,KLA31_19,ENSG00000100156,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_19,ENSG00000100504,9,1,0.880763684790714,0.91407090799333
Protein_RNA,KLA31_19,ENSG00000100889,9,1,0.908448531670367,0.934651533529138
Protein_RNA,KLA31_19,ENSG00000100994,9,1,0.96718801563473,0.977079106453811
Protein_RNA,KLA31_19,ENSG00000111716,9,1,0.98898412364129,0.992382446315617
Protein_RNA,KLA31_19,ENSG00000115159,9,1,0.880977714053901,0.914231460000834
Protein_RNA,KLA31_19,ENSG00000118596,9,0,0.319007186270868,0.400823171970454
Protein_RNA,KLA31_19,ENSG00000124253,9,0,0.1498303096067,0.200590312453204
Protein_RNA,KLA31_19,ENSG00000124608,9,1,0.573923963550612,0.658675748855928
Protein_RNA,KLA31_19,ENSG00000124767,9,1,0.944099708849079,0.960603517306248
Protein_RNA,KLA31_19,ENSG00000130957,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_19,ENSG00000131069,9,0,0.713847201138241,0.781689587053625
Protein_RNA,KLA31_19,ENSG00000131482,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_19,ENSG00000131828,9,1,0.910346121043905,0.936048448421746
Protein_RNA,KLA31_19,ENSG00000134333,9,1,0.982844167499732,0.98809777617451
Protein_RNA,KLA31_19,ENSG00000136872,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_19,ENSG00000138030,9,0,0.645278136347061,0.722877905977266
Protein_RNA,KLA31_19,ENSG00000141349,9,0,0.809570418014368,0.85939111820612
Protein_RNA,KLA31_19,ENSG00000141526,9,0,0.68910302809935,0.760780954512955
Protein_RNA,KLA31_19,ENSG00000143158,9,0,0.922562139098519,0.944999326825019
Protein_RNA,KLA31_19,ENSG00000148942,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_19,ENSG00000149476,9,1,0.731957990353759,0.796773876394526
Protein_RNA,KLA31_19,ENSG00000150768,9,1,0.811668622276017,0.861039593589221
Protein_RNA,KLA31_19,ENSG00000152256,9,0,0.469737910550077,0.558985607144638
Protein_RNA,KLA31_19,ENSG00000155380,9,0,0.900653569493522,0.928894821073369
Protein_RNA,KLA31_19,ENSG00000162688,9,1,0.782560795750709,0.837965220641827
Protein_RNA,KLA31_19,ENSG00000163541,9,1,0.884512385988329,0.916879690785715
Protein_RNA,KLA31_19,ENSG00000164951,9,0,0.519810440374049,0.607814956142985
Protein_RNA,KLA31_19,ENSG00000165140,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_19,ENSG00000166123,9,0,0.858346216616509,0.89712882070779
Protein_RNA,KLA31_19,ENSG00000166796,9,0,0.172485824025878,0.228945276862613
Protein_RNA,KLA31_19,ENSG00000166816,9,0,0.436427082938771,0.525517216077952
Protein_RNA,KLA31_19,ENSG00000167588,9,0,0.410196289987272,0.498587909571427
Protein_RNA,KLA31_19,ENSG00000167701,9,0,0.170679058671999,0.226702341677622
Protein_RNA,KLA31_19,ENSG00000168291,9,1,0.872113771209785,0.90756329373902
Protein_RNA,KLA31_19,ENSG00000170571,9,0,0.700844823909654,0.770746200375497
Protein_RNA,KLA31_19,ENSG00000172270,9,1,0.964061035904717,0.974863219373618
Protein_RNA,KLA31_19,ENSG00000172340,9,1,0.91486002536495,0.93936431986123
Protein_RNA,KLA31_19,ENSG00000172840,9,0,0.706182980898284,0.775250636220961
Protein_RNA,KLA31_19,ENSG00000173599,9,1,0.772522915425808,0.829904223031807
Protein_RNA,KLA31_19,ENSG00000198814,9,0,0.538772248993161,0.625857579142389
Protein_RNA,KLA31_19,ENSG00000256870,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_20,ENSG00000004799,9,0,0.182596450396691,0.241438598589109
Protein_RNA,KLA31_20,ENSG00000005882,9,0,0.529072125999518,0.616657848413631
Protein_RNA,KLA31_20,ENSG00000060762,9,0,0.863642406550469,0.901154008141308
Protein_RNA,KLA31_20,ENSG00000063854,9,1,0.58990082485734,0.673327753981461
Protein_RNA,KLA31_20,ENSG00000067992,9,1,0.639715132296363,0.717985094549439
Protein_RNA,KLA31_20,ENSG00000068976,9,0,0.161225389624672,0.214914778657713
Protein_RNA,KLA31_20,ENSG00000079739,9,1,0.920939024108695,0.943814225324367
Protein_RNA,KLA31_20,ENSG00000090861,9,1,0.906763908472731,0.933409922957252
Protein_RNA,KLA31_20,ENSG00000091140,9,1,0.87791028668996,0.911928296229172
Protein_RNA,KLA31_20,ENSG00000100156,9,0,0.234696301044174,0.304286286168643
Protein_RNA,KLA31_20,ENSG00000100504,9,0,0.375158131421106,0.461801281022636
Protein_RNA,KLA31_20,ENSG00000100889,9,1,0.809918215450926,0.859664526749265
Protein_RNA,KLA31_20,ENSG00000100994,9,1,0.917960283530448,0.941635994758118
Protein_RNA,KLA31_20,ENSG00000111716,9,1,0.878587485661327,0.912437168047859
Protein_RNA,KLA31_20,ENSG00000115159,9,1,0.85556320544164,0.895008061161007
Protein_RNA,KLA31_20,ENSG00000118596,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_20,ENSG00000124253,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_20,ENSG00000124608,9,1,0.709560123002727,0.778091973804305
Protein_RNA,KLA31_20,ENSG00000124767,9,1,0.934003095874007,0.953316508365852
Protein_RNA,KLA31_20,ENSG00000130957,9,0,0.297663614609586,0.376964688040647
Protein_RNA,KLA31_20,ENSG00000131069,9,0,0.874656781712498,0.909480330056198
Protein_RNA,KLA31_20,ENSG00000131482,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_20,ENSG00000131828,9,1,0.856253057940923,0.895534116794926
Protein_RNA,KLA31_20,ENSG00000134333,9,1,0.966600906590062,0.976663436400028
Protein_RNA,KLA31_20,ENSG00000136872,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_20,ENSG00000138030,9,0,0.501237227241081,0.589905784744797
Protein_RNA,KLA31_20,ENSG00000141349,9,0,0.629718210883261,0.709145523749574
Protein_RNA,KLA31_20,ENSG00000141526,9,0,0.421844550354432,0.510609852760285
Protein_RNA,KLA31_20,ENSG00000143158,9,0,0.883738334803957,0.916300286677567
Protein_RNA,KLA31_20,ENSG00000148942,9,0,0.142030204427433,0.190711099139096
Protein_RNA,KLA31_20,ENSG00000149476,9,1,0.761922169394002,0.821332631793965
Protein_RNA,KLA31_20,ENSG00000150768,9,1,0.86258242793217,0.900349529836567
Protein_RNA,KLA31_20,ENSG00000152256,9,1,0.521542039275886,0.609472660031324
Protein_RNA,KLA31_20,ENSG00000155380,9,0,0.888617755388599,0.91994776852581
Protein_RNA,KLA31_20,ENSG00000162688,9,1,0.782901444906695,0.838237840551205
Protein_RNA,KLA31_20,ENSG00000163541,9,1,0.858027424829567,0.896886086194047
Protein_RNA,KLA31_20,ENSG00000164951,9,1,0.616253906872739,0.697143645975013
Protein_RNA,KLA31_20,ENSG00000165140,9,1,0.294273368901287,0.373139517850873
Protein_RNA,KLA31_20,ENSG00000166123,9,1,0.900210499138711,0.928566714458922
Protein_RNA,KLA31_20,ENSG00000166796,9,0,0.196968906815128,0.259029882651487
Protein_RNA,KLA31_20,ENSG00000166816,9,0,0.233659494279045,0.303060076559579
Protein_RNA,KLA31_20,ENSG00000167588,9,0,0.274333146006769,0.350441468906653
Protein_RNA,KLA31_20,ENSG00000167701,9,0,0.180310594543934,0.238622650113999
Protein_RNA,KLA31_20,ENSG00000168291,9,1,0.846313234957183,0.887931267449066
Protein_RNA,KLA31_20,ENSG00000170571,9,0,0.143379659496176,0.192424570017326
Protein_RNA,KLA31_20,ENSG00000172270,9,1,0.958027953701808,0.970574135125563
Protein_RNA,KLA31_20,ENSG00000172340,9,1,0.817846375602004,0.865879968904665
Protein_RNA,KLA31_20,ENSG00000172840,9,0,0.529159086889514,0.61674060321941
Protein_RNA,KLA31_20,ENSG00000173599,9,1,0.854783662915878,0.894413323887208
Protein_RNA,KLA31_20,ENSG00000198814,9,0,0.430426039639234,0.51940161550796
Protein_RNA,KLA31_20,ENSG00000256870,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_21,ENSG00000004799,9,0,0.499855405949531,0.588563899442038
Protein_RNA,KLA31_21,ENSG00000005882,9,0,0.717248038256626,0.78453611762561
Protein_RNA,KLA31_21,ENSG00000060762,9,0,0.877087411949306,0.911309653041546
Protein_RNA,KLA31_21,ENSG00000063854,9,1,0.721675996946567,0.788232621070365
Protein_RNA,KLA31_21,ENSG00000067992,9,0,0.641451812462098,0.719514552227483
Protein_RNA,KLA31_21,ENSG00000068976,9,0,0.215791048917056,0.281772985839507
Protein_RNA,KLA31_21,ENSG00000079739,9,1,0.842868111550741,0.885284508004297
Protein_RNA,KLA31_21,ENSG00000090861,9,1,0.932749937788987,0.952408608181806
Protein_RNA,KLA31_21,ENSG00000091140,9,1,0.922868198752664,0.945222649776546
Protein_RNA,KLA31_21,ENSG00000100156,9,0,0.493528594070586,0.58240304589803
Protein_RNA,KLA31_21,ENSG00000100504,9,1,0.834908557124803,0.879146475409222
Protein_RNA,KLA31_21,ENSG00000100889,9,1,0.818619301838443,0.866484181978339
Protein_RNA,KLA31_21,ENSG00000100994,9,1,0.867021086797037,0.903714541085313
Protein_RNA,KLA31_21,ENSG00000111716,9,1,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_21,ENSG00000115159,9,1,0.820312125955257,0.867806423161891
Protein_RNA,KLA31_21,ENSG00000118596,9,0,0.148650223791436,0.199099547209414
Protein_RNA,KLA31_21,ENSG00000124253,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_21,ENSG00000124608,9,1,0.745877877414922,0.808243809693088
Protein_RNA,KLA31_21,ENSG00000124767,9,1,0.979045776031321,0.985436425400908
Protein_RNA,KLA31_21,ENSG00000130957,9,0,0.197612494176621,0.259813024964004
Protein_RNA,KLA31_21,ENSG00000131069,9,0,0.825957456843577,0.87220525678779
Protein_RNA,KLA31_21,ENSG00000131482,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_21,ENSG00000131828,9,1,0.934579397223893,0.953733776463242
Protein_RNA,KLA31_21,ENSG00000134333,9,1,0.968200607847079,0.977795606241027
Protein_RNA,KLA31_21,ENSG00000136872,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_21,ENSG00000138030,9,0,0.517067734874653,0.605185132649991
Protein_RNA,KLA31_21,ENSG00000141349,9,0,0.796237333086241,0.848862261169148
Protein_RNA,KLA31_21,ENSG00000141526,9,0,0.502909720557988,0.591528177531786
Protein_RNA,KLA31_21,ENSG00000143158,9,0,0.919860926803022,0.943026355264547
Protein_RNA,KLA31_21,ENSG00000148942,9,0,0.328363263401335,0.411161665787081
Protein_RNA,KLA31_21,ENSG00000149476,9,1,0.839008844840602,0.882312441011122
Protein_RNA,KLA31_21,ENSG00000150768,9,1,0.924873400522574,0.946684661728655
Protein_RNA,KLA31_21,ENSG00000152256,9,0,0.608957815613883,0.690593369447237
Protein_RNA,KLA31_21,ENSG00000155380,9,0,0.364629600775916,0.450560597617527
Protein_RNA,KLA31_21,ENSG00000162688,9,1,0.83411216464554,0.878530562704853
Protein_RNA,KLA31_21,ENSG00000163541,9,1,0.898669472086195,0.927424790803236
Protein_RNA,KLA31_21,ENSG00000164951,9,0,0.638478581184325,0.716894980625793
Protein_RNA,KLA31_21,ENSG00000165140,9,1,0.823603699322585,0.870373202525559
Protein_RNA,KLA31_21,ENSG00000166123,9,1,0.78463727894458,0.83962606417144
Protein_RNA,KLA31_21,ENSG00000166796,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_21,ENSG00000166816,9,0,0.833313832139137,0.877912825263026
Protein_RNA,KLA31_21,ENSG00000167588,9,0,0.305212686094771,0.385447126259657
Protein_RNA,KLA31_21,ENSG00000167701,9,0,0.408743648874286,0.497081485668712
Protein_RNA,KLA31_21,ENSG00000168291,9,1,0.942804032516145,0.959671169248468
Protein_RNA,KLA31_21,ENSG00000170571,9,0,0.399614726574688,0.487577844134871
Protein_RNA,KLA31_21,ENSG00000172270,9,1,0.949380468505235,0.964394984726592
Protein_RNA,KLA31_21,ENSG00000172340,9,1,0.952886793148207,0.966904901691349
Protein_RNA,KLA31_21,ENSG00000172840,9,0,0.735971247939927,0.800091752122765
Protein_RNA,KLA31_21,ENSG00000173599,9,1,0.643329859019185,0.721166463003185
Protein_RNA,KLA31_21,ENSG00000198814,9,0,0.653269194806339,0.729873764435617
Protein_RNA,KLA31_21,ENSG00000256870,9,0,0.138961830876025,0.186808281044003
Protein_RNA,KLA31_22,ENSG00000004799,11,0,0.303713079194433,0.308855594161903
Protein_RNA,KLA31_22,ENSG00000005882,11,0,0.708211731812237,0.71479356268446
Protein_RNA,KLA31_22,ENSG00000060762,11,0,0.802657337716492,0.808054346913835
Protein_RNA,KLA31_22,ENSG00000063854,11,1,0.706668711929408,0.713264272451779
Protein_RNA,KLA31_22,ENSG00000067992,11,1,0.64441655677706,0.65142595608624
Protein_RNA,KLA31_22,ENSG00000068976,11,1,0.138961830876025,0.141329576211751
Protein_RNA,KLA31_22,ENSG00000079739,11,1,0.897535417658936,0.900972780140319
Protein_RNA,KLA31_22,ENSG00000090861,11,1,0.893726526252711,0.897259833943921
Protein_RNA,KLA31_22,ENSG00000091140,11,1,0.868852494447467,0.872974251044723
Protein_RNA,KLA31_22,ENSG00000100156,11,0,0.158477112676126,0.161210731939015
Protein_RNA,KLA31_22,ENSG00000100504,11,1,0.947046230999405,0.949075455647827
Protein_RNA,KLA31_22,ENSG00000100889,11,0,0.667934181824467,0.674818822707412
Protein_RNA,KLA31_22,ENSG00000100994,11,1,0.961626737815541,0.963173836154539
Protein_RNA,KLA31_22,ENSG00000111716,11,1,0.97939306038691,0.980295305142511
Protein_RNA,KLA31_22,ENSG00000115159,11,1,0.822557883622351,0.827613082493754
Protein_RNA,KLA31_22,ENSG00000118596,11,0,0.650947516914881,0.657926028112552
Protein_RNA,KLA31_22,ENSG00000124253,11,0,0.138961830876025,0.141329576211751
Protein_RNA,KLA31_22,ENSG00000124608,11,0,0.710263780634078,0.716827084824676
Protein_RNA,KLA31_22,ENSG00000124767,11,1,0.960677788417722,0.962257416102786
Protein_RNA,KLA31_22,ENSG00000130957,11,0,0.27504972059068,0.279773247876962
Protein_RNA,KLA31_22,ENSG00000131069,11,1,0.815386095451403,0.820568424342985
Protein_RNA,KLA31_22,ENSG00000131482,11,0,0.138961830876025,0.141329576211751
Protein_RNA,KLA31_22,ENSG00000131828,11,1,0.887443037985026,0.891131152528438
Protein_RNA,KLA31_22,ENSG00000134333,11,1,0.985123939734581,0.985800195430017
Protein_RNA,KLA31_22,ENSG00000136872,11,0,0.138961830876025,0.141329576211751
Protein_RNA,KLA31_22,ENSG00000138030,11,0,0.549858900969281,0.557006357093868
Protein_RNA,KLA31_22,ENSG00000141349,11,0,0.854325711218925,0.858762120575349
Protein_RNA,KLA31_22,ENSG00000141526,11,1,0.911623222792004,0.914691388055669
Protein_RNA,KLA31_22,ENSG00000143158,11,0,0.856262329907363,0.860657977238624
Protein_RNA,KLA31_22,ENSG00000148942,11,0,0.138961830876025,0.141329576211751
Protein_RNA,KLA31_22,ENSG00000149476,11,1,0.753830826373484,0.759927039664208
Protein_RNA,KLA31_22,ENSG00000150768,11,1,0.832500053781361,0.837371492265206
Protein_RNA,KLA31_22,ENSG00000152256,11,1,0.590495379218866,0.597652719689712
Protein_RNA,KLA31_22,ENSG00000155380,11,1,0.934972598376201,0.937375272090599
Protein_RNA,KLA31_22,ENSG00000162688,11,0,0.731468533267323,0.73782228901886
Protein_RNA,KLA31_22,ENSG00000163541,11,1,0.868005610967528,0.872146281359478
Protein_RNA,KLA31_22,ENSG00000164951,11,0,0.684345531223617,0.691120607667307
Protein_RNA,KLA31_22,ENSG00000165140,11,0,0.162265576129234,0.165069489142277
Protein_RNA,KLA31_22,ENSG00000166123,11,0,0.826251143596632,0.831239108893487
Protein_RNA,KLA31_22,ENSG00000166796,11,0,0.160372153431501,0.163140967847552
Protein_RNA,KLA31_22,ENSG00000166816,11,0,0.254478574735092,0.258882105254375
Protein_RNA,KLA31_22,ENSG00000167588,11,0,0.150950645048088,0.15354385877981
Protein_RNA,KLA31_22,ENSG00000167701,11,0,0.214788157709181,0.218533087566766
Protein_RNA,KLA31_22,ENSG00000168291,11,1,0.8512056643911,0.855706990866191
Protein_RNA,KLA31_22,ENSG00000170571,11,0,0.81311505264436,0.818336704629133
Protein_RNA,KLA31_22,ENSG00000172270,11,1,0.962465364716049,0.963983571646319
Protein_RNA,KLA31_22,ENSG00000172340,11,1,0.849675318737113,0.85420814840414
Protein_RNA,KLA31_22,ENSG00000172840,11,0,0.597546119414569,0.604694746317056
Protein_RNA,KLA31_22,ENSG00000173599,11,1,0.759326351748172,0.765353387916098
Protein_RNA,KLA31_22,ENSG00000198814,11,1,0.713958170042017,0.720487346840419
Protein_RNA,KLA31_22,ENSG00000256870,11,0,0.138961830876025,0.141329576211751
Protein_RNA,KLA31_23,ENSG00000004799,12,0,0.274639128289255,0.264825615899547
