dropped_train_group,Model,n_remaining_folds,n_remaining_rows,eqw_AP_orig,eqw_AP_new,diff_eqw_AP,eqw_LL_orig,eqw_LL_new,diff_eqw_LL,eqw_Brier_orig,eqw_Brier_new,diff_eqw_Brier
2,ME2P,18,6464,0.712717543327953,0.706422382911303,-0.00629516041665024,0.600439317894491,0.602516508980156,0.0020771910856654,0.204967239312647,0.20620103416272,0.00123379485007349
3,M0,18,6598,0.367195649812696,0.367195649812696,5.55111512312578e-17,0.66871239540412,0.669342556095858,0.000630160691738158,0.237765568449893,0.23807993810834,0.000314369658447555
3,MP,18,6598,0.706471184405826,0.70805848093588,0.00158729653005407,0.570437726911134,0.57234599199217,0.00190826508103592,0.192662020206805,0.193324740985087,0.000662720778282222
3,MP_cal,18,6598,0.706471184405826,0.70805848093588,0.00158729653005407,0.5695649719848,0.570087388216322,0.000522416231521938,0.193177239193751,0.193444289434111,0.000267050240360472
3,ME,18,6598,0.484624559483564,0.484624559483565,1.11022302462516e-16,0.663634807692552,0.664351182553821,0.000716374861269187,0.234501455576068,0.23489279717649,0.000391341600421757
3,ME2,18,6598,0.482655460525392,0.482625410688853,-3.00498365389812e-05,0.676301263601418,0.676909625075373,0.0006083614739546,0.24064385635413,0.241031027742852,0.000387171388721658
3,ME_P,18,6598,0.714736374282917,0.711593761533504,-0.00314261274941297,0.572147862215678,0.574194274565791,0.00204641235011227,0.193623931569908,0.194534998227403,0.000911066657494741
3,ME2P,18,6598,0.715149706047314,0.714212130799238,-0.000937575248076694,0.592942379535146,0.594608925684156,0.00166654614900996,0.201796497624165,0.202724140303493,0.000927642679328294
4,M0,18,6598,0.372522894865968,0.372522894865968,5.55111512312578e-17,0.670657754825932,0.671489379398675,0.000831624572742884,0.238727646771777,0.239146669970375,0.000419023198598406
4,MP,18,6598,0.713573911954581,0.711916135365013,-0.00165777658956812,0.571479607346508,0.57425649654776,0.00277688920125119,0.192953404668039,0.193915419745306,0.000962015077267009
4,MP_cal,18,6598,0.713573911954581,0.711916135365013,-0.00165777658956812,0.570501851631924,0.571681840685543,0.00117998905361871,0.193488571749734,0.194036332534447,0.000547760784712248
4,ME,18,6598,0.504468725541008,0.504468725541008,0,0.667351303754981,0.668508749993269,0.00115744623828784,0.236277621981272,0.236919874512336,0.00064225253106423
4,ME2,18,6598,0.500560064344094,0.50034609507823,-0.000213969265863478,0.680627267252811,0.681715931688088,0.00108866443527755,0.242709572482993,0.243360242499194,0.000650670016200727
4,ME_P,18,6598,0.721119975443999,0.721586886626218,0.000466911182219532,0.574668873238444,0.577671749736736,0.00300287649829234,0.194607916346711,0.196017656766551,0.00140974041983988
4,ME2P,18,6598,0.72015627874947,0.722749035622717,0.00259275687324601,0.596293739035983,0.598918616685152,0.00262487764916886,0.203111551653256,0.204546385810819,0.00143483415756224
5,M0,18,6516,0.380086514722306,0.380086514722306,0,0.672849983344046,0.674504358168682,0.00165437482463549,0.239817667488102,0.240657736450755,0.000840068962653234
5,MP,18,6516,0.725517834149121,0.71955630505055,-0.00596152909857139,0.570110526116894,0.574782935080867,0.00467240896397281,0.192365717988836,0.194151204153699,0.00178548616486321
5,MP_cal,18,6516,0.725517834149121,0.71955630505055,-0.00596152909857139,0.56980137217674,0.572689832576298,0.00288846039955781,0.193177140131283,0.194468247745471,0.00129110761418844
5,ME,18,6516,0.511352429658965,0.511352429658965,1.11022302462516e-16,0.670230974159672,0.672200073145114,0.00196909898544217,0.237703511032623,0.238902987123598,0.00119947609097537
5,ME2,18,6516,0.50744376846205,0.506383240119089,-0.001060528342961,0.682486556080905,0.684700380754113,0.00221382467320752,0.243651310727412,0.245116966416837,0.00146565568942544
5,ME_P,18,6516,0.732880011094701,0.728224708565127,-0.00465530252957391,0.574154494072842,0.578641763584634,0.00448726951179224,0.194381829931517,0.196497741749013,0.00211591181749554
5,ME2P,18,6516,0.733618880355649,0.727429897440276,-0.00618898291537262,0.594749919878743,0.599069130385743,0.00431921050700046,0.202457526034179,0.204649623036467,0.00219209700228876
6,M0,18,6468,0.381029391237265,0.381029391237265,0,0.672854101420645,0.674976055738373,0.00212195431772844,0.239822650170988,0.240898212467274,0.00107556229628586
6,MP,18,6468,0.73927041054161,0.738295342091509,-0.000975068450100647,0.568401810258806,0.574169035343975,0.0057672250851698,0.192028073655037,0.194161994295066,0.00213392064002924
6,MP_cal,18,6468,0.73927041054161,0.738295342091509,-0.000975068450100647,0.569013889268212,0.571992781785569,0.00297889251735761,0.192916053041189,0.19423324268408,0.00131718964289076
6,ME,18,6468,0.515634027192179,0.515634027192179,1.11022302462516e-16,0.671959186009537,0.674492334804557,0.00253314879501987,0.238520410476718,0.240147396119265,0.00162698564254643
6,ME2,18,6468,0.511725365995264,0.504658630113076,-0.00706673588218842,0.67156856935881,0.669728673868448,-0.0018398954903619,0.238315976645502,0.237846111667955,-0.000469864977546641
6,ME_P,18,6468,0.747444395689259,0.742542657686312,-0.00490173800294746,0.573432153404858,0.577980599223758,0.0045484458188999,0.194099707951388,0.196440665891844,0.00234095794045586
6,ME2P,18,6468,0.746900086682394,0.745631163589282,-0.00126892309311177,0.579908265477065,0.57842913046957,-0.0014791350074953,0.196645069540799,0.197038082946351,0.000393013405551979
7,M0,18,6183,0.356585248186984,0.356585248186984,0,0.664501401571329,0.664515296008414,1.38944370851046e-05,0.235687404656352,0.235672569847016,-1.4834809336034e-05
7,MP,18,6183,0.696764491034424,0.693914346190901,-0.00285014484352264,0.574066805816465,0.574449438131492,0.000382632315026776,0.194326023884911,0.194438634676141,0.000112610791230011
7,MP_cal,18,6183,0.696764491034424,0.693914346190901,-0.00285014484352264,0.571545321498198,0.572110915629688,0.000565594131490044,0.194154347678688,0.194532519118582,0.000378171439893327
7,ME,18,6183,0.484920167049027,0.484920167049027,1.11022302462516e-16,0.659691279878526,0.660834571618843,0.00114329174031724,0.232555714601381,0.233020761330447,0.000465046729066221
7,ME2,18,6183,0.481766068812438,0.48175976798295,-6.30082948865907e-06,0.673007481221852,0.675215267987411,0.00220778676555855,0.23902315525601,0.23991260569393,0.000889450437920575
7,ME_P,18,6183,0.704456332202704,0.701017630867599,-0.00343870133510493,0.574729678626689,0.576754728488134,0.00202504986144492,0.194815228510999,0.195803419153153,0.000988190642154163
7,ME2P,18,6183,0.703961994154464,0.701392042073983,-0.00256995208048139,0.596328156986399,0.597141385708929,0.000813228722530757,0.203293216962654,0.204249909437607,0.000956692474953336
8,M0,18,6424,0.354778888016653,0.354778888016653,0,0.66375706589353,0.663447924863276,-0.000309141030254034,0.235320410896615,0.235154221936555,-0.000166188960059349
8,MP,18,6424,0.696410970028892,0.694046604515684,-0.00236436551320862,0.572711047108569,0.571186396261693,-0.00152465084687525,0.193829629508794,0.193223872063926,-0.000605757444868293
8,MP_cal,18,6424,0.696410970028892,0.694046604515684,-0.00236436551320862,0.570581738644456,0.569096803701813,-0.00148493494264379,0.193761781507167,0.193327755266081,-0.000434026241085822
8,ME,18,6424,0.489131194159513,0.489131194159513,5.55111512312578e-17,0.657357049244941,0.657654285553326,0.00029723630838463,0.231447686550665,0.231306542269851,-0.000141144280814381
8,ME2,18,6424,0.485307746387793,0.485779111175847,0.000471364788054207,0.670748705806137,0.671929393195499,0.00118068738936206,0.237951622843206,0.238111573275299,0.000159950432093547
8,ME_P,18,6424,0.704499140104275,0.702412604535677,-0.0020865355685985,0.57302310098083,0.573012937887599,-1.0163093230986e-05,0.194117657712526,0.194184527546408,6.68698338825713e-05
8,ME2P,18,6424,0.704123445050099,0.703148844962845,-0.000974600087253918,0.594669885944709,0.592930954114489,-0.00173893183022011,0.202601236229002,0.202276825234583,-0.000324410994418434
9,M0,18,6456,0.36621793122653,0.36621793122653,0,0.668272006214402,0.669472236965963,0.00120023075156073,0.23754880448145,0.238146276937168,0.000597472455718035
9,MP,18,6456,0.70670122329594,0.701268354450592,-0.00543286884534755,0.574123461369589,0.577372391879915,0.00324893051032593,0.194332052451617,0.19586407275384,0.00153202030222283
9,MP_cal,18,6456,0.70670122329594,0.701268354450592,-0.00543286884534755,0.572702309110093,0.575104342659326,0.00240203354923241,0.194647955958346,0.195838255066257,0.00119029910791146
9,ME,18,6456,0.489823250640931,0.489823250640931,5.55111512312578e-17,0.664255486786454,0.665900356534952,0.00164486974849842,0.234780267000551,0.235692628161881,0.000912361161329561
9,ME2,18,6456,0.485914589444016,0.485750004975489,-0.000164584468526519,0.677660341059218,0.679179335887256,0.00151899482803808,0.241277780619105,0.242163655868903,0.000885875249798246
9,ME_P,18,6456,0.714251322376372,0.709538108393186,-0.00471321398318569,0.576386129843795,0.57907020604554,0.00268407620174549,0.195541571122383,0.19700746822879,0.00146589710640713
9,ME2P,18,6456,0.713441143254243,0.709750402021765,-0.00369074123247803,0.598041105785789,0.597718148586521,-0.000322957199268115,0.204042099622108,0.204725411922009,0.000683312299901401
10,M0,18,6067,0.352657857736003,0.352657857736003,5.55111512312578e-17,0.662560647699371,0.661188263238062,-0.00137238446130972,0.234735759013488,0.234020241473118,-0.000715517540370192
10,MP,18,6067,0.69056968792901,0.677998182441036,-0.0125715054879736,0.578826994244774,0.578851678779602,2.46845348271796e-05,0.196222585166387,0.196491665266024,0.000269080099637192
10,MP_cal,18,6067,0.69056968792901,0.677998182441036,-0.0125715054879736,0.57480574577175,0.576208945853495,0.00140320008174499,0.195526420080075,0.19623126381645,0.000704843736375249
10,ME,18,6067,0.485631681178606,0.485631681178606,5.55111512312578e-17,0.658247926959439,0.659195995177034,0.000948068217595077,0.231847539814429,0.232142273673739,0.000294733859310586
10,ME2,18,6067,0.482309226309011,0.482770689062552,0.000461462753541142,0.672146541607254,0.677173470709948,0.00502692910269476,0.238597853288254,0.240457137335852,0.00185928404759805
10,ME_P,18,6067,0.698697102573975,0.689051221529664,-0.00964588104431141,0.578044554715013,0.581575248643257,0.00353069392824457,0.196235942268827,0.19799344320594,0.0017575009371123
10,ME2P,18,6067,0.698460394090975,0.69063942985059,-0.00782096424038492,0.599912317394171,0.604097562059373,0.00418524466520154,0.204870385556206,0.207177093075652,0.00230670751944609
11,M0,18,5551,0.364572853975487,0.364572853975487,0,0.667343719229186,0.672632575058439,0.00528885582925243,0.237092886548074,0.239720548294195,0.0026276617461207
11,MP,18,5551,0.710812003332706,0.709990726620664,-0.000821276712041463,0.570258141644312,0.581254465249784,0.0109963236054721,0.192589717386646,0.197211719239802,0.00462200185315667
11,MP_cal,18,5551,0.710812003332706,0.709990726620664,-0.000821276712041463,0.569010541561698,0.576647360035302,0.00763681847360331,0.192939577026618,0.196103890687528,0.00316431366090941
11,ME,18,5551,0.500034635831597,0.500034635831597,1.11022302462516e-16,0.660147191498492,0.665817180810373,0.00566998931188134,0.232781743164666,0.235303728525287,0.00252198536062101
11,ME2,18,5551,0.495241805699383,0.497104510934414,0.00186270523503174,0.673837297632337,0.683348490506994,0.00951119287465718,0.239423003231246,0.243157346825742,0.0037343435944962
11,ME_P,18,5551,0.718746498233766,0.720634456580894,0.00188795834712807,0.570697417951853,0.578595269218769,0.00789785126691578,0.193011109048744,0.196022969712095,0.00301186066335066
11,ME2P,18,5551,0.718047818737858,0.718824331831057,0.000776513093198927,0.59248777132058,0.603715299591666,0.0112275282710854,0.201577476365228,0.205055940841518,0.00347846447628983
12,M0,18,6441,0.340231652043056,0.340231652043056,0,0.656665083645787,0.653450838780324,-0.00321424486546307,0.231841988545695,0.230248448190565,-0.00159354035512943
12,MP,18,6441,0.690563180502269,0.691255593620638,0.000692413118368984,0.558292526183242,0.552555494934236,-0.00573703124900582,0.188245437963458,0.186140524293918,-0.00210491366953958
12,MP_cal,18,6441,0.690563180502269,0.691255593620638,0.000692413118368984,0.555418416008587,0.546335226192627,-0.00908318981595957,0.187447588276868,0.183595891964282,-0.00385169631258595
12,ME,18,6441,0.479725788776911,0.479725788776911,5.55111512312578e-17,0.638199697412681,0.629062077592682,-0.00913761981999917,0.222943098637394,0.21848450880352,-0.00445858983387482
12,ME2,18,6441,0.475817127579996,0.478128975674317,0.002311848094321,0.652174401915968,0.638811369823062,-0.0133630320929061,0.229645861576535,0.222960303275584,-0.00668555830095044
12,ME_P,18,6441,0.69933813482084,0.697797962711392,-0.00154017210944801,0.549848562522704,0.535969044448618,-0.0138795180740858,0.184937996271886,0.178826279803917,-0.00611171646796946
12,ME2P,18,6441,0.698908438269622,0.697293846173142,-0.00161459209647941,0.567418666913445,0.547295975284699,-0.0201226916287451,0.192047793190076,0.183615994813638,-0.00843179837643784
13,M0,18,6569,0.354734245159511,0.354734245159511,0,0.663782617635664,0.66360447711697,-0.000178140518693359,0.235332402475932,0.235237441795817,-9.49606801151359e-05
13,MP,18,6569,0.694932562548247,0.693730413409136,-0.00120214913911065,0.57787517484182,0.577937160522986,6.19856811664432e-05,0.195697925611191,0.195728351016553,3.04254053615782e-05
13,MP_cal,18,6569,0.694932562548247,0.693730413409136,-0.00120214913911065,0.574567585096504,0.569754684599932,-0.00481290049657235,0.195317593874863,0.193087003480688,-0.0022305903941747
13,ME,18,6569,0.484029353807085,0.484029353807086,1.11022302462516e-16,0.659753587532352,0.659999472233606,0.000245884701253862,0.232585795939221,0.232723552764995,0.000137756825773494
13,ME2,18,6569,0.480120692610171,0.479356612779294,-0.000764079830876896,0.671734532256992,0.673188211962044,0.00145367970505128,0.238401441780213,0.239118411481863,0.000716969701649473
13,ME_P,18,6569,0.702743004669322,0.700850404993953,-0.00189259967536903,0.577989506825722,0.572967279266967,-0.00502222755875481,0.196132410241557,0.193921415971872,-0.00221099426968455
13,ME2P,18,6569,0.702133896594584,0.700183340804798,-0.00195055578978631,0.598588296318997,0.592563094282117,-0.0060252020368804,0.204087472124884,0.201902463215933,-0.00218500890895074
14,M0,18,6567,0.373247382994682,0.373247382994682,0,0.670847649679379,0.671899072412736,0.00105142273335668,0.238822427636974,0.239352521557507,0.000530093920532715
14,MP,18,6567,0.704214277935652,0.700904561206475,-0.0033097167291769,0.574617616049281,0.576393055109526,0.00177543906024458,0.194291709648316,0.195022673987113,0.000730964338796686
14,MP_cal,18,6567,0.704214277935652,0.700904561206475,-0.0033097167291769,0.574265953812961,0.570335299419644,-0.0039306543933173,0.195168489159085,0.193340743846233,-0.00182774531285274
14,ME,18,6567,0.503240465504543,0.503240465504543,1.11022302462516e-16,0.663220046060574,0.663934021584258,0.000713975523684352,0.234290848974905,0.234615525989639,0.000324677014734404
14,ME2,18,6567,0.499331804307629,0.499846213234331,0.000514408926702514,0.67807651281339,0.67855828476064,0.000481771947249743,0.241489170592042,0.241610192179994,0.000121021587952019
14,ME_P,18,6567,0.713213646242627,0.709080875195701,-0.00413277104692567,0.5759231329857,0.571724657399006,-0.00419847558669439,0.195220268504604,0.193305106539394,-0.00191516196520983
14,ME2P,18,6567,0.712662260814783,0.706928408963188,-0.00573385185159459,0.598423035679526,0.592662272508563,-0.00576076317096352,0.204086103426547,0.201946247162832,-0.00213985626371471
15,M0,18,6117,0.348011377384011,0.348011377384011,5.55111512312578e-17,0.660031513997471,0.657081613118536,-0.00294990087893554,0.2335002754762,0.232011324234952,-0.00148895124124809
15,MP,18,6117,0.693126916231105,0.694997551732037,0.00187063550093236,0.567135555666391,0.561801449087417,-0.00533410657897404,0.191432151984081,0.189147736693637,-0.00228441529044468
15,MP_cal,18,6117,0.693126916231105,0.694997551732037,0.00187063550093236,0.563689886933434,0.555367460254388,-0.00832242667904659,0.190736081342229,0.186840994595497,-0.00389508674673147
15,ME,18,6117,0.482312637334416,0.482312637334416,5.55111512312578e-17,0.652337380277544,0.650768878148943,-0.00156850212860093,0.229105057269035,0.227370415576022,-0.00173464169301235
15,ME2,18,6117,0.479831261318132,0.479696332786412,-0.000134928531719536,0.663808005686389,0.664506720294196,0.00069871460780746,0.234774154107565,0.234107928728542,-0.000666225379022417
15,ME_P,18,6117,0.701234817229685,0.70374607455136,0.00251125732167512,0.565318527867307,0.559739617279334,-0.00557891058797266,0.190760951013588,0.187268298160294,-0.00349265285329403
15,ME2P,18,6117,0.701389438947997,0.698354963184884,-0.00303447576311355,0.585184416457795,0.580837538377862,-0.00434687807993306,0.198596259982155,0.196226017610474,-0.00237024237168121
16,M0,18,6551,0.356129096709803,0.356129096709803,0,0.664360673197639,0.664308533230919,-5.2139966720044e-05,0.235617366219787,0.235584785336775,-3.25808830121122e-05
16,MP,18,6551,0.698507465199439,0.697230848201537,-0.0012766169979016,0.572077946799162,0.572634489494185,0.000556542695023032,0.193641136977731,0.193957078553164,0.00031594157543291
16,MP_cal,18,6551,0.698507465199439,0.697230848201537,-0.0012766169979016,0.57035764841087,0.564976294010159,-0.00538135440071175,0.193686446711197,0.191324705146874,-0.00236174156432334
16,ME,18,6551,0.48392150822681,0.48392150822681,5.55111512312578e-17,0.66035450915615,0.660762192769577,0.000407683613426579,0.232881949521489,0.233104317443439,0.000222367921949601
16,ME2,18,6551,0.480012847029895,0.479961755065366,-5.10919645289043e-05,0.673741926157605,0.674194404045761,0.000452477888156055,0.239384309896533,0.239615604077123,0.00023129418059023
16,ME_P,18,6551,0.706198268505186,0.704547103792571,-0.00165116471261506,0.573914213369605,0.568856950084737,-0.00505726328486789,0.194475876199615,0.192255116132261,-0.00222076006735444
16,ME2P,18,6551,0.705547628448306,0.703908115979891,-0.00163951246841521,0.59564348932779,0.588640093257638,-0.00700339607015266,0.20299200759953,0.200449223414731,-0.00254278418479909
17,M0,18,6457,0.354741988094083,0.354741988094083,5.55111512312578e-17,0.663751434117399,0.663466591162633,-0.000284842954765496,0.235317498917684,0.235164833757104,-0.000152665160579962
17,MP,18,6457,0.691180913307913,0.688295150837528,-0.00288576247038519,0.578368521167422,0.578406687748315,3.8166580893062e-05,0.196034678124131,0.196100652111919,6.59739877877374e-05
17,MP_cal,18,6457,0.691180913307913,0.688295150837528,-0.00288576247038519,0.574655557832272,0.569935564062593,-0.00471999376967924,0.195473082701839,0.193307669832318,-0.00216541286952141
17,ME,18,6457,0.485621576951324,0.485621576951324,1.11022302462516e-16,0.659455345759839,0.659888268398158,0.000432922638319178,0.23244209462386,0.232656454355937,0.000214359732076425
17,ME2,18,6457,0.481712915754409,0.48149731990694,-0.000215595847469274,0.672610711602155,0.673083842157923,0.000473130555768253,0.238833304399674,0.23904964072265,0.000216336322975685
17,ME_P,18,6457,0.699291897005135,0.696814498410043,-0.00247739859509266,0.577857675750337,0.573810045900736,-0.00404762984960172,0.196196238241242,0.194368485977068,-0.00182775226417403
17,ME2P,18,6457,0.698850269966107,0.696453628465735,-0.00239664150037267,0.599259834016621,0.59297738790342,-0.00628244611320161,0.204586147090331,0.202431471071527,-0.00215467601880337
18,M0,18,6312,0.352457643160686,0.352457643160686,0,0.662643303516218,0.661682137882337,-0.000961165633881045,0.234773647661346,0.234276828612279,-0.000496819049067593
18,MP,18,6312,0.691636359935406,0.689936356466069,-0.00170000346933663,0.576308089973041,0.575722120288707,-0.000585969684334331,0.19512721046316,0.194970331956417,-0.000156878506743452
18,MP_cal,18,6312,0.691636359935406,0.689936356466069,-0.00170000346933663,0.572397576723545,0.567396386267741,-0.00500119045580338,0.194453171561947,0.192152799415775,-0.00230037214617221
18,ME,18,6312,0.486440323815652,0.486440323815652,5.55111512312578e-17,0.658240159344488,0.658332088607421,9.19292629333324e-05,0.231838889988425,0.231852645463222,1.37554747970114e-05
18,ME2,18,6312,0.482531662618737,0.479093611166567,-0.00343805145217035,0.667659390986428,0.669878137922566,0.00221874693613855,0.2365094980688,0.237762129243974,0.00125263117517424
18,ME_P,18,6312,0.700053231666444,0.697447545736517,-0.00260568592992683,0.575561272384389,0.571542097790055,-0.00401917459433387,0.195140262098007,0.193308542133477,-0.00183171996452994
18,ME2P,18,6312,0.69981535419264,0.695567784137195,-0.0042475700554454,0.593081242127392,0.591250459166525,-0.00183078296086647,0.201687971369918,0.201285311976748,-0.000402659393170302
19,M0,18,6421,0.352452069131204,0.352452069131204,0,0.66271734569388,0.661985321800624,-0.000732023893255329,0.234808961486236,0.234431607175773,-0.000377354310463568
19,MP,18,6421,0.694281241055878,0.691937328143118,-0.0023439129127597,0.571861194828001,0.572018812646402,0.000157617818400402,0.193415237207968,0.193540559349503,0.000125322141535655
19,MP_cal,18,6421,0.694281241055878,0.691937328143118,-0.0023439129127597,0.568973519046748,0.56297365018959,-0.00599986885715853,0.193029939002311,0.190430190904979,-0.00259974809733235
19,ME,18,6421,0.481644546862944,0.481644546862945,1.11022302462516e-16,0.657847653658667,0.657806560436563,-4.10932221038829e-05,0.231660331772528,0.231546199945429,-0.000114131827099434
19,ME2,18,6421,0.47773588566603,0.477420104454016,-0.000315781212014088,0.670572631218017,0.67062259858257,4.9967364552872e-05,0.237856140590861,0.237756621130612,-9.95194602483596e-05
19,ME_P,18,6421,0.702245348525651,0.699804053368261,-0.00244129515738989,0.572026224724738,0.567156789095496,-0.00486943562924225,0.193637983485577,0.191505789020033,-0.00213219446554411
19,ME2P,18,6421,0.701770072490674,0.700108501811823,-0.00166157067885031,0.593080696297032,0.588664912771623,-0.0044157835254095,0.201872832747445,0.200316374009858,-0.00155645873758709
