ReferenceKey,Ensembl,QsmoothA,UnsmoothedLog2TPM,Symbol,GroupID,Samples,SharedReference,RowOrder,PXD,SampleGroup,Category,KlaLabelEn,RNALabel,PlotLabel,GeneZ
GSE181540_adjacent_NS_input,ENSG00000138413,5.94717954338803,5.94717954338803,IDH1,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.0197042270685601
GSE181540_adjacent_NS_input,ENSG00000141349,1.8124411316799,1.8124411316799,G6PC3,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-1.62162007220934
GSE181540_adjacent_NS_input,ENSG00000141526,1.16338511032236,1.16338511032236,SLC16A3,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.850826726156524
GSE181540_adjacent_NS_input,ENSG00000141959,6.15599364072922,6.15599364072922,PFKL,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.598965746269536
GSE181540_adjacent_NS_input,ENSG00000143158,5.61235298150956,5.61235298150956,MPC2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.0997697935506216
GSE181540_adjacent_NS_input,ENSG00000143252,6.49006426676559,6.49006426676559,SDHC,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.240115692702945
GSE181540_adjacent_NS_input,ENSG00000143627,3.07257909441031,3.07257909441031,PKLR,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,1.46545701648181
GSE181540_adjacent_NS_input,ENSG00000146701,7.45342254559676,7.45342254559676,MDH2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.335247754836417
GSE181540_adjacent_NS_input,ENSG00000148942,-0.999999972841702,-1,SLC5A12,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.558879148620004
GSE181540_adjacent_NS_input,ENSG00000149476,3.72006053387392,3.72006053387392,TKFC,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.0216076149872377
GSE181540_adjacent_NS_input,ENSG00000149925,9.22506000643128,9.22506000643128,ALDOA,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.860235490272475
GSE181540_adjacent_NS_input,ENSG00000150768,4.43053886075566,4.43053886075566,DLAT,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.0993661889388367
GSE181540_adjacent_NS_input,ENSG00000152254,-0.999999972841702,-1,G6PC2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.425596612623598
GSE181540_adjacent_NS_input,ENSG00000152256,4.44068741547487,4.44068741547487,PDK1,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,1.42432535117473
GSE181540_adjacent_NS_input,ENSG00000152556,4.89659294154699,4.89659294154699,PFKM,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.313924853201968
GSE181540_adjacent_NS_input,ENSG00000154079,3.76989382384423,3.76989382384423,SDHAF4,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.40573144376674
GSE181540_adjacent_NS_input,ENSG00000155380,4.53011223844777,4.53011223844777,SLC16A1,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.42531350156429
GSE181540_adjacent_NS_input,ENSG00000156510,-0.999999972841702,-1,HKDC1,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.70631936558959
GSE181540_adjacent_NS_input,ENSG00000156515,7.40999127561906,7.40999127561906,HK1,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.78774884043012
GSE181540_adjacent_NS_input,ENSG00000158571,-0.999999972841702,-1,PFKFB1,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-1.06884635404382
GSE181540_adjacent_NS_input,ENSG00000159322,5.55822147850449,5.55822147850449,ADPGK,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.795601607417443
GSE181540_adjacent_NS_input,ENSG00000159399,6.87486057856658,6.87486057856658,HK2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,1.15879656302954
GSE181540_adjacent_NS_input,ENSG00000160741,5.23458020642282,5.23458020642282,CRTC2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.436290599561939
GSE181540_adjacent_NS_input,ENSG00000160883,1.15162473331626,1.15162473331626,HK3,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.579866698945721
GSE181540_adjacent_NS_input,ENSG00000162688,4.90926449658792,4.90926449658792,AGL,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.821147553765662
GSE181540_adjacent_NS_input,ENSG00000163541,6.13871329964886,6.13871329964886,SUCLG1,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.681826935352866
GSE181540_adjacent_NS_input,ENSG00000164951,4.5366681273109,4.5366681273109,PDP1,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.261188377564832
GSE181540_adjacent_NS_input,ENSG00000165140,3.38228102771095,3.38228102771095,FBP1,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.40028680622338
GSE181540_adjacent_NS_input,ENSG00000166123,4.89756720472302,4.89756720472302,GPT2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.181097757715415
GSE181540_adjacent_NS_input,ENSG00000166411,5.48146788505202,5.48146788505202,IDH3A,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,1.09095617024622
GSE181540_adjacent_NS_input,ENSG00000166796,-0.999999972841702,-1,LDHC,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.488004840784359
GSE181540_adjacent_NS_input,ENSG00000166800,-0.999999972841702,-1,LDHAL6A,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.922269663861267
GSE181540_adjacent_NS_input,ENSG00000166816,3.69888737708718,3.69888737708718,LDHD,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.740968629393345
GSE181540_adjacent_NS_input,ENSG00000167588,4.26201483785178,4.26201483785178,GPD1,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,1.65525347504261
GSE181540_adjacent_NS_input,ENSG00000167701,4.33788056761298,4.33788056761298,GPT,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,1.71191585330519
GSE181540_adjacent_NS_input,ENSG00000167985,5.67824369779519,5.67824369779519,SDHAF2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.6375997523411
GSE181540_adjacent_NS_input,ENSG00000168291,5.13049549914418,5.13049549914418,PDHB,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.0902561048890172
GSE181540_adjacent_NS_input,ENSG00000170525,4.71371388436526,4.71371388436526,PFKFB3,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.000762338638992913
GSE181540_adjacent_NS_input,ENSG00000170571,5.64900807721492,5.64900807721492,EMB,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.907766503277192
GSE181540_adjacent_NS_input,ENSG00000170950,-0.999999972841702,-1,PGK2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.22118162767216
GSE181540_adjacent_NS_input,ENSG00000171314,8.07412982671833,8.07412982671833,PGAM1,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.434250777113151
GSE181540_adjacent_NS_input,ENSG00000171989,-0.999999972841702,-1,LDHAL6B,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.600402893596405
GSE181540_adjacent_NS_input,ENSG00000172270,7.64673165042867,7.64673165042867,BSG,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.128657686874393
GSE181540_adjacent_NS_input,ENSG00000172331,4.69437132628189,4.69437132628189,BPGM,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.162998762837746
GSE181540_adjacent_NS_input,ENSG00000172340,6.58378692699064,6.58378692699064,SUCLG2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.714450174838999
GSE181540_adjacent_NS_input,ENSG00000172840,2.87722312183221,2.87722312183221,PDP2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.074148574109303
GSE181540_adjacent_NS_input,ENSG00000173599,2.89229247616038,2.89229247616038,PC,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.350830086309481
GSE181540_adjacent_NS_input,ENSG00000175567,4.93735332010725,4.93735332010725,UCP2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.0247398156492431
GSE181540_adjacent_NS_input,ENSG00000180902,4.91655951630184,4.91655951630184,D2HGDH,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,1.18242079630644
GSE181540_adjacent_NS_input,ENSG00000182054,7.49497271090292,7.49497271090292,IDH2,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,0.670077387610632
GSE181540_adjacent_NS_input,ENSG00000183048,3.90388907884403,3.90388907884403,SLC25A10,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.195760765075655
GSE181540_adjacent_NS_input,ENSG00000188316,0.647685564342907,0.647685564342907,ENO4,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.128750413585763
GSE181540_adjacent_NS_input,ENSG00000197444,-0.999999972841702,-1,OGDHL,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.968120083748872
GSE181540_adjacent_NS_input,ENSG00000198814,5.02171223214275,5.02171223214275,GK,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,1.68748069142878
GSE181540_adjacent_NS_input,ENSG00000204370,5.80662082835402,5.80662082835402,SDHD,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.042867268936467
GSE181540_adjacent_NS_input,ENSG00000214756,4.44218139040582,4.44218139040582,CSKMT,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,2.25778593382677
GSE181540_adjacent_NS_input,ENSG00000226784,0.334180214482371,0.334180214482371,PGAM4,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.633457928662651
GSE181540_adjacent_NS_input,ENSG00000256870,-0.999999972841702,-1,SLC5A8,KLA31_04,3,FALSE,4,PXD046800,adjacent skin,normal_tissue,Adjacent skin tissue,Adjacent skin input,04 Adjacent skin input,-0.405803807713117
GSE203529_HEK293T_WT,ENSG00000004799,2.34217935171036,2.34217935171036,PDK4,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.169220726745155
GSE203529_HEK293T_WT,ENSG00000004864,7.27776454356658,7.27776454356658,SLC25A13,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.3967142129526
GSE203529_HEK293T_WT,ENSG00000005882,5.14950215998767,5.14950215998767,PDK2,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.43477680442686
GSE203529_HEK293T_WT,ENSG00000008405,5.6067187186652,5.6067187186652,CRY1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.16418314062311
GSE203529_HEK293T_WT,ENSG00000014641,7.4262649640578,7.4262649640578,MDH1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.05818060388448
GSE203529_HEK293T_WT,ENSG00000060762,7.09646793511238,7.09646793511238,MPC1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.46021517511225
GSE203529_HEK293T_WT,ENSG00000062485,8.29382268044439,8.29382268044439,CS,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.35362537567472
GSE203529_HEK293T_WT,ENSG00000063854,4.22022589271482,4.22022589271482,HAGH,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.260027732768419
GSE203529_HEK293T_WT,ENSG00000067057,5.89377099055773,5.89377099055773,PFKP,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.358529909499767
GSE203529_HEK293T_WT,ENSG00000067225,9.69427313304584,9.69427313304584,PKM,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.779954168012385
GSE203529_HEK293T_WT,ENSG00000067829,6.8850603410267,6.8850603410267,IDH3G,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.15214889479844
GSE203529_HEK293T_WT,ENSG00000067992,3.75612076771418,3.75612076771418,PDK3,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.776292716889321
GSE203529_HEK293T_WT,ENSG00000068976,0.0207389163440555,0.0207389163440555,PYGM,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.303249714776256
GSE203529_HEK293T_WT,ENSG00000073578,6.58618127483046,6.58618127483046,SDHA,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.05702831161602
GSE203529_HEK293T_WT,ENSG00000074800,10.651344264652,10.651344264652,ENO1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.86137000366305
GSE203529_HEK293T_WT,ENSG00000076555,2.37253705420034,2.37253705420034,ACACB,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.190244878730294
GSE203529_HEK293T_WT,ENSG00000079739,7.38124486779526,7.38124486779526,PGM1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.46142276617763
GSE203529_HEK293T_WT,ENSG00000087299,4.63305359541264,4.63305359541264,L2HGDH,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.13493003188513
GSE203529_HEK293T_WT,ENSG00000090861,6.73835620504137,6.73835620504137,AARS1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.676718947619398
GSE203529_HEK293T_WT,ENSG00000091140,7.59071095315128,7.59071095315128,DLD,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.46223803637393
GSE203529_HEK293T_WT,ENSG00000091483,5.57556720488031,5.57556720488031,FH,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.626724910935374
GSE203529_HEK293T_WT,ENSG00000100156,-0.394967237736211,-0.394967237736211,SLC16A8,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.391572454236524
GSE203529_HEK293T_WT,ENSG00000100412,6.14717388370618,6.14717388370618,ACO2,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.13966379116112
GSE203529_HEK293T_WT,ENSG00000100504,7.73709955684334,7.73709955684334,PYGL,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.17709699016155
GSE203529_HEK293T_WT,ENSG00000100889,4.94689909345067,4.94689909345067,PCK2,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.294855326269931
GSE203529_HEK293T_WT,ENSG00000100994,5.91731180152196,5.91731180152196,PYGB,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.41328271248185
GSE203529_HEK293T_WT,ENSG00000101365,7.45863655197029,7.45863655197029,IDH3B,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.996680189984056
GSE203529_HEK293T_WT,ENSG00000102144,9.02688838385265,9.02688838385265,PGK1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.878575666534175
GSE203529_HEK293T_WT,ENSG00000104635,5.88763742711972,5.88763742711972,SLC39A14,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.340296099164965
GSE203529_HEK293T_WT,ENSG00000105220,7.56326388787612,7.56326388787612,GPI,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.888396341583103
GSE203529_HEK293T_WT,ENSG00000105679,-0.999999974966606,-1,GAPDHS,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.912125792320922
GSE203529_HEK293T_WT,ENSG00000105953,6.2726503192208,6.2726503192208,OGDH,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.266100451545064
GSE203529_HEK293T_WT,ENSG00000106633,-0.805331026227413,-0.805331026227413,GCK,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.339909175082519
GSE203529_HEK293T_WT,ENSG00000108515,1.60577850082162,1.60577850082162,ENO3,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.323209645829173
GSE203529_HEK293T_WT,ENSG00000108528,7.60576622877734,7.60576622877734,SLC25A11,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.37390518085955
GSE203529_HEK293T_WT,ENSG00000109107,4.98551393346195,4.98551393346195,ALDOC,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.603012676568418
GSE203529_HEK293T_WT,ENSG00000109819,-0.463950071147196,-0.463950071147196,PPARGC1A,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.647115972043157
GSE203529_HEK293T_WT,ENSG00000111640,12.4487076343461,12.4487076343461,GAPDH,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.976235269181688
GSE203529_HEK293T_WT,ENSG00000111669,10.5039738470393,10.5039738470393,TPI1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.30153577182345
GSE203529_HEK293T_WT,ENSG00000111674,3.65789844256062,3.65789844256062,ENO2,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.148709703149384
GSE203529_HEK293T_WT,ENSG00000111716,11.0129508158378,11.0129508158378,LDHB,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.38546468174169
GSE203529_HEK293T_WT,ENSG00000112992,5.30789687676877,5.30789687676877,NNT,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.786095405462399
GSE203529_HEK293T_WT,ENSG00000114021,4.36165492749735,4.36165492749735,NIT2,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.689190697587908
GSE203529_HEK293T_WT,ENSG00000114268,3.3047802526385,3.3047802526385,PFKFB4,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.66961547089643
GSE203529_HEK293T_WT,ENSG00000115159,4.65781694940669,4.65781694940669,GPD2,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.191321322179685
GSE203529_HEK293T_WT,ENSG00000116288,8.53558845259214,8.53558845259214,PARK7,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.919927373768457
GSE203529_HEK293T_WT,ENSG00000117118,7.89585580358034,7.89585580358034,SDHB,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.43629335914487
GSE203529_HEK293T_WT,ENSG00000118596,-0.663496193504864,-0.663496193504864,SLC16A7,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-1.19641299574536
GSE203529_HEK293T_WT,ENSG00000119689,6.93125076188334,6.93125076188334,DLST,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.768233449521164
GSE203529_HEK293T_WT,ENSG00000120053,7.17283718745968,7.17283718745968,GOT1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.800760779469084
GSE203529_HEK293T_WT,ENSG00000123836,3.82633484905567,3.82633484905567,PFKFB2,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.711469605167905
GSE203529_HEK293T_WT,ENSG00000124253,-0.389116630575996,-0.389116630575996,PCK1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.0851641580264607
GSE203529_HEK293T_WT,ENSG00000124532,5.91749461078294,5.91749461078294,MRS2,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.17747760340012
GSE203529_HEK293T_WT,ENSG00000124608,5.74024386556681,5.74024386556681,AARS2,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.63084151930596
GSE203529_HEK293T_WT,ENSG00000124767,9.99312967973736,9.99312967973736,GLO1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.4307048761892
GSE203529_HEK293T_WT,ENSG00000128272,9.85443683495425,9.85443683495425,ATF4,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.43748626343032
GSE203529_HEK293T_WT,ENSG00000130957,-0.999999974966606,-1,FBP2,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.791321335675181
GSE203529_HEK293T_WT,ENSG00000131069,4.51251682982782,4.51251682982782,ACSS2,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,0.14387108130813
GSE203529_HEK293T_WT,ENSG00000131482,-0.999999974966606,-1,G6PC1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,-0.290021855673862
GSE203529_HEK293T_WT,ENSG00000131828,7.60352572350603,7.60352572350603,PDHA1,KLA31_25,3,FALSE,28,PXD028488,HEK293T,normal_cells,HEK293T cells,HEK293T WT,25 HEK293T WT,1.5107017206982
