Dropped,Test,Model,LogLoss,MPLogLoss,OriginalLogLoss,DeltaVsMP,ChangeVsOriginal
6,11,SHRINK_CAL,0.572649621606287,0.629432380681621,0.56245374710559,-0.056782759075334,0.0101958745006973
6,12,SHRINK,0.878863228746128,0.801825564946693,0.821566401403708,0.0770376637994353,0.0572968273424201
6,12,SHRINK_CAL,0.938337140096165,0.801825564946693,0.911131185973198,0.136511575149472,0.0272059541229667
6,13,SHRINK,0.491707390011491,0.469586908946533,0.504344263616386,0.0221204810649579,-0.0126368736048944
6,13,SHRINK_CAL,0.498631266939745,0.469586908946533,0.519988299682991,0.0290443579932111,-0.0213570327432467
6,14,SHRINK,0.550548030467971,0.558966678943361,0.50660413489529,-0.00841864847538954,0.0439438955726806
6,14,SHRINK_CAL,0.49194544385479,0.558966678943361,0.46850351800763,-0.0670212350885704,0.0234419258471604
6,15,SHRINK,0.66506014343604,0.6481958128036,0.687220786705446,0.0168643306324399,-0.0221606432694063
6,15,SHRINK_CAL,0.707957261319175,0.6481958128036,0.73018196616158,0.0597614485155744,-0.0222247048424052
6,16,SHRINK,0.577261937630643,0.578385782469521,0.581056138607808,-0.00112384483887806,-0.00379420097716554
6,16,SHRINK_CAL,0.586837711450305,0.578385782469521,0.594474514572152,0.00845192898078395,-0.00763680312184711
6,17,SHRINK,0.497801503200561,0.455105659401979,0.507540108699824,0.0426958437985827,-0.00973860549926303
6,17,SHRINK_CAL,0.498325783624084,0.455105659401979,0.525245048705133,0.0432201242221048,-0.0269192650810496
6,18,SHRINK,0.529648698143049,0.491764293911061,0.541411504530336,0.0378844042319875,-0.0117628063872872
6,18,SHRINK_CAL,0.538031376076983,0.491764293911061,0.564714773846678,0.0462670821659219,-0.0266833977696944
6,19,SHRINK,0.59487221895661,0.57373999093811,0.60654198226852,0.0211322280184995,-0.0116697633119105
6,19,SHRINK_CAL,0.618592717350975,0.57373999093811,0.637572178826561,0.0448527264128649,-0.018979461475586
7,1,SHRINK,0.489832282464748,0.512053037031841,0.504111045300602,-0.0222207545670933,-0.0142787628358539
7,1,SHRINK_CAL,0.455953706474845,0.512053037031841,0.472822149803365,-0.0560993305569966,-0.0168684433285207
7,2,SHRINK,0.490137923863339,0.531063347375376,0.493503329704093,-0.040925423512037,-0.00336540584075362
7,2,SHRINK_CAL,0.438928353915478,0.531063347375376,0.445239203676264,-0.0921349934598987,-0.00631084976078666
7,3,SHRINK,0.54495677393464,0.592441099201099,0.566203412740049,-0.0474843252664596,-0.021246638805409
7,3,SHRINK_CAL,0.535401765832804,0.592441099201099,0.537470029007356,-0.0570393333682953,-0.002068263174552
7,4,SHRINK,0.531202146209551,0.577763734407376,0.549142973921217,-0.0465615881978252,-0.0179408277116665
7,4,SHRINK_CAL,0.511718794267779,0.577763734407376,0.511785708846286,-0.066044940139597,-6.6914578506605e-05
7,5,SHRINK,0.53580475325509,0.606234483916022,0.554770664673808,-0.0704297306609318,-0.018965911418718
7,5,SHRINK_CAL,0.499101317689869,0.606234483916022,0.500760130370691,-0.107133166226153,-0.00165881268082224
7,6,SHRINK,0.573610964617486,0.636551974771886,0.568542616473014,-0.0629410101544005,0.00506834814447199
7,6,SHRINK_CAL,0.509727973552239,0.636551974771886,0.508914151821406,-0.126824001219647,0.000813821730832887
7,8,SHRINK,0.609566241708504,0.584183832640362,0.576037086062776,0.0253824090681412,0.0335291556457277
7,8,SHRINK_CAL,0.607903667577216,0.584183832640362,0.593978024596987,0.0237198349368535,0.0139256429802295
7,9,SHRINK,0.52492663997391,0.558936460080018,0.526477395611344,-0.0340098201061076,-0.00155075563743412
7,9,SHRINK_CAL,0.521470651634822,0.558936460080018,0.509206182640851,-0.0374658084451955,0.0122644689939713
7,10,SHRINK,0.481911190306675,0.467415635028563,0.504213864131095,0.0144955552781125,-0.0223026738244201
7,10,SHRINK_CAL,0.513401209358994,0.467415635028563,0.519249761971312,0.0459855743304316,-0.00584855261231754
7,11,SHRINK,0.579243304065688,0.606674203927551,0.579408228872946,-0.0274308998618634,-0.00016492480725816
7,11,SHRINK_CAL,0.563705305012724,0.606674203927551,0.56245374710559,-0.042968898914827,0.00125155790713416
7,12,SHRINK,0.934369526743334,0.824755246604083,0.821566401403708,0.109614280139251,0.112803125339627
7,12,SHRINK_CAL,0.918279522020898,0.824755246604083,0.911131185973198,0.0935242754168142,0.00714833604769938
7,13,SHRINK,0.515080782615479,0.483877869334189,0.504344263616386,0.0312029132812901,0.010736518999093
7,13,SHRINK_CAL,0.527859130841218,0.483877869334189,0.519988299682991,0.0439812615070291,0.00787083115822651
7,14,SHRINK,0.506819492299043,0.526868698763328,0.50660413489529,-0.0200492064642855,0.000215357403752114
7,14,SHRINK_CAL,0.463434527078636,0.526868698763328,0.46850351800763,-0.0634341716846923,-0.00506899092899399
7,15,SHRINK,0.722795029085764,0.672513914127553,0.687220786705446,0.0502811149582105,0.0355742423803173
7,15,SHRINK_CAL,0.740727585298404,0.672513914127553,0.73018196616158,0.0682136711708509,0.0105456191368241
7,16,SHRINK,0.572441061465405,0.587953803205677,0.581056138607808,-0.0155127417402716,-0.00861507714240295
7,16,SHRINK_CAL,0.602104991111411,0.587953803205677,0.594474514572152,0.0141511879057341,0.00763047653925919
7,17,SHRINK,0.515892579454057,0.470725159994115,0.507540108699824,0.0451674194599425,0.00835247075423262
7,17,SHRINK_CAL,0.523246557492381,0.470725159994115,0.525245048705133,0.052521397498266,-0.00199849121275253
7,18,SHRINK,0.547776787577468,0.504669804218445,0.541411504530336,0.0431069833590229,0.0063652830471318
