Model,Tuning,InnerMeanGroupMAE,OuterConnGroup
Core4_ridge,100,9.41775944433205,8
GO6_huber,0.3,9.448590297289,8
GO6_ridge,30,9.45586322092703,8
GO6_ridge,3,9.46177185578514,8
Core4_huber,0.3,9.46329482316297,8
Core4_ridge,30,9.47135045259625,8
GO6_ridge,10,9.48204198967006,8
Core4_ridge,10,9.50226700018952,8
GO6_huber,0.1,9.55058076999807,8
Core4_huber,0.1,9.57993381033418,8
GO6_huber,0.03,9.62716129632747,8
Core4_ridge,3,9.63124092663211,8
Core4_huber,0.03,9.63691027869525,8
Mechanism10_ridge,3,9.67274650172542,8
All16_ridge,3,9.68257662100232,8
MedianBaseline,0,9.72294901081641,8
GO6_ridge,1,9.79220364773443,8
Core4_ridge,1,10.0780426637091,8
Mechanism10_ridge,0.1,10.0809598218422,8
GO6_knn,7,10.2591042727124,8
Mechanism10_ridge,1,10.3937287425126,8
Mechanism10_ridge,0.3,10.4884493507433,8
Core4_ridge,0.3,10.5618196628411,8
GO6_knn,5,10.8890417031919,8
All16_ridge,1,10.9601329271328,8
Core4_ridge,0.1,10.992883795801,8
RNA128_knn,7,11.0378903187282,8
GO6_ridge,0.3,11.142723907903,8
All16_ridge,0.3,12.175083343291,8
RNA128_knn,5,12.3537658270938,8
GO6_ridge,0.1,12.6112457727067,8
GO6_knn,3,12.6276600544049,8
All16_ridge,0.1,13.2407872342661,8
RNA128_knn,3,14.0514369000705,8
Core4_ridge,0.1,7.52675505857866,9
Core4_ridge,0.3,7.63618293385083,9
All16_ridge,0.1,7.92341736660598,9
All16_ridge,0.3,8.55661253914627,9
Core4_ridge,1,8.57285251474722,9
GO6_ridge,0.1,8.5827590943397,9
All16_ridge,1,8.59236545056201,9
Mechanism10_ridge,1,8.6652667826036,9
Mechanism10_ridge,3,8.69048094466488,9
MedianBaseline,0,8.76028742109991,9
Core4_huber,0.01,8.88571716277658,9
All16_ridge,3,8.93350714810385,9
GO6_ridge,0.3,8.97462728010848,9
Mechanism10_ridge,10,9.05437979676683,9
All16_ridge,10,9.25941055463755,9
Mechanism10_ridge,0.3,9.26887518031648,9
Mechanism10_ridge,30,9.27638336375503,9
Core4_ridge,3,9.32937568039199,9
Mechanism10_ridge,100,9.38167355310195,9
All16_ridge,30,9.38960681460309,9
All16_ridge,100,9.4245880508356,9
Core4_huber,1,9.48301975936502,9
Core4_ridge,100,9.48526474481203,9
Mechanism10_ridge,0.1,9.48609578654334,9
GO6_huber,1,9.48888639393635,9
GO6_ridge,100,9.49801355972743,9
GO6_ridge,1,9.53416486958877,9
Core4_huber,0.3,9.53599333293215,9
Core4_ridge,30,9.55480377759276,9
GO6_huber,0.3,9.55929319797257,9
Core4_ridge,10,9.59017081135089,9
GO6_ridge,30,9.59720821704922,9
Core4_huber,0.03,9.59882609409367,9
Core4_huber,0.1,9.63021777067832,9
GO6_ridge,3,9.71653247422903,9
GO6_ridge,10,9.71690746177165,9
GO6_huber,0.1,9.72378237806347,9
GO6_huber,0.01,9.92613710823344,9
RNA128_knn,7,10.0436857891454,9
GO6_huber,0.03,10.0453144511183,9
GO6_knn,7,10.288971235271,9
RNA128_knn,5,10.3727471325485,9
GO6_knn,5,10.482453592708,9
BalancedMedianBaseline,0,11.052225503685,9
GO6_knn,3,13.5804941170678,9
RNA128_knn,3,13.9173425230204,9
Mechanism10_ridge,3,7.47261326872881,10
Mechanism10_ridge,10,7.49507325414533,10
All16_ridge,3,7.68008194137511,10
Mechanism10_ridge,1,7.73091407405929,10
All16_ridge,10,7.76453365500031,10
Mechanism10_ridge,0.3,7.98699436390623,10
Mechanism10_ridge,30,8.02514240515477,10
Core4_huber,0.01,8.07020280155054,10
Mechanism10_ridge,0.1,8.0948196005532,10
All16_ridge,30,8.21802462594523,10
All16_ridge,1,8.25672366573544,10
GO6_huber,0.01,8.2951903587662,10
GO6_ridge,3,8.33612475477442,10
