RowOrder,PXD,SampleGroup,Category,DisplayGroup,Dataset,SampleID,ConditionLabel,SampleClass,ObservationType,SourceMode,SourceFile,ReferencePXD,ProteinCount,DdrProteinCount,DdrFraction,DdrFractionPercentage,FrozenKlaProteinCount,FrozenKlaDdrProteinCount,FrozenKlaDdrFraction,FrozenReferenceProteinCount,FrozenReferenceDdrProteinCount,FrozenReferenceDdrFraction
9,PXD075377,adjacent liver,normal_tissue,Adjacent liver tissue,Whole proteome,Rec3,Rec3,Rec,sample,deposited_supplementary_table,PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,PXD065775,4251,194,0.0456363208656787,4.56363208656787,1775,113,6.36619718309859,4251,194,4.56363208656787
9,PXD075377,adjacent liver,normal_tissue,Adjacent liver tissue,Whole proteome,Rec4,Rec4,Rec,sample,deposited_supplementary_table,PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,PXD065775,4251,194,0.0456363208656787,4.56363208656787,1775,113,6.36619718309859,4251,194,4.56363208656787
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_1,MEC_1,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,PXD065830,820,65,0.0792682926829268,7.92682926829268,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_2,MEC_2,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,PXD065830,794,61,0.0768261964735516,7.68261964735516,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_3,MEC_3,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,PXD065830,838,79,0.094272076372315,9.4272076372315,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_1,NEC_1,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,PXD065830,464,26,0.0560344827586207,5.60344827586207,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_2,NEC_2,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,PXD065830,483,27,0.0559006211180124,5.59006211180124,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_3,NEC_3,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,PXD065830,573,33,0.0575916230366492,5.75916230366492,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-001T,ESCC-001T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4956,275,0.0554882970137208,5.54882970137208,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-002T,ESCC-002T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4955,275,0.0554994954591322,5.54994954591322,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-003T,ESCC-003T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4955,274,0.0552976791120081,5.52976791120081,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-004T,ESCC-004T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4957,274,0.0552753681662296,5.52753681662296,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-005T,ESCC-005T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4953,274,0.0553200080759136,5.53200080759136,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-006T,ESCC-006T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5275,280,0.0530805687203791,5.30805687203791,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-007T,ESCC-007T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4450,251,0.0564044943820225,5.64044943820225,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-008T,ESCC-008T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5275,280,0.0530805687203791,5.30805687203791,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-009T,ESCC-009T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5269,280,0.0531410134750427,5.31410134750427,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-010T,ESCC-010T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5273,280,0.0531007016878437,5.31007016878437,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-011T,ESCC-011T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5273,280,0.0531007016878437,5.31007016878437,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-012T,ESCC-012T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4454,251,0.0563538392456219,5.63538392456219,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-013T,ESCC-013T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5361,285,0.0531617235590375,5.31617235590375,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-014T,ESCC-014T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4455,251,0.056341189674523,5.6341189674523,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-015T,ESCC-015T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5362,286,0.0533383066020142,5.33383066020142,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-016T,ESCC-016T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5370,288,0.0536312849162011,5.36312849162011,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-017T,ESCC-017T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4451,251,0.0563918220624579,5.63918220624579,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-018T,ESCC-018T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4454,251,0.0563538392456219,5.63538392456219,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-019T,ESCC-019T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5356,286,0.0533980582524272,5.33980582524272,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-020T,ESCC-020T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5368,285,0.0530923994038748,5.30923994038748,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-021T,ESCC-021T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4455,251,0.056341189674523,5.6341189674523,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-022T,ESCC-022T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4457,248,0.0556428090643931,5.56428090643931,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-023T,ESCC-023T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4690,271,0.0577825159914712,5.77825159914712,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-024T,ESCC-024T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5056,284,0.0561708860759494,5.61708860759494,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-025T,ESCC-025T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4453,251,0.0563664944980912,5.63664944980912,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-026T,ESCC-026T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4457,248,0.0556428090643931,5.56428090643931,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-027T,ESCC-027T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4452,251,0.0563791554357592,5.63791554357592,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-028T,ESCC-028T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5056,284,0.0561708860759494,5.61708860759494,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-029T,ESCC-029T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4686,268,0.0571916346564234,5.71916346564234,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-030T,ESCC-030T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4451,251,0.0563918220624579,5.63918220624579,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-031T,ESCC-031T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4696,271,0.0577086882453152,5.77086882453152,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-032T,ESCC-032T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4696,270,0.0574957410562181,5.74957410562181,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-033T,ESCC-033T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4695,270,0.0575079872204473,5.75079872204473,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-034T,ESCC-034T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5056,282,0.0557753164556962,5.57753164556962,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-035T,ESCC-035T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4693,268,0.0571063285744726,5.71063285744726,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-036T,ESCC-036T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4693,270,0.0575324952056254,5.75324952056254,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-037T,ESCC-037T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4692,271,0.0577578857630009,5.77578857630009,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-038T,ESCC-038T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5063,284,0.0560932253604582,5.60932253604582,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-039T,ESCC-039T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5064,284,0.0560821484992101,5.60821484992101,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-040T,ESCC-040T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5063,284,0.0560932253604582,5.60932253604582,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-041T,ESCC-041T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5055,283,0.0559841740850643,5.59841740850643,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-042T,ESCC-042T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5064,284,0.0560821484992101,5.60821484992101,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-043T,ESCC-043T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4452,248,0.0557053009883199,5.57053009883199,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-044T,ESCC-044T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4454,248,0.0556802873821284,5.56802873821284,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-045T,ESCC-045T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4457,248,0.0556428090643931,5.56428090643931,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-046T,ESCC-046T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4456,248,0.0556552962298025,5.56552962298025,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-047T,ESCC-047T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4456,246,0.0552064631956912,5.52064631956912,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-048T,ESCC-048T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5254,294,0.0559573658165208,5.59573658165208,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-049T,ESCC-049T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4456,248,0.0556552962298025,5.56552962298025,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-050T,ESCC-050T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4457,248,0.0556428090643931,5.56428090643931,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-051T,ESCC-051T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4457,248,0.0556428090643931,5.56428090643931,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-052T,ESCC-052T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4458,248,0.0556303275011216,5.56303275011216,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-053T,ESCC-053T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5256,295,0.0561263318112633,5.61263318112633,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-054T,ESCC-054T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4460,248,0.0556053811659193,5.56053811659193,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-055T,ESCC-055T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4453,247,0.0554682236694363,5.54682236694363,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-056T,ESCC-056T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4460,248,0.0556053811659193,5.56053811659193,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-057T,ESCC-057T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4460,248,0.0556053811659193,5.56053811659193,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-058T,ESCC-058T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5254,294,0.0559573658165208,5.59573658165208,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-059T,ESCC-059T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4461,248,0.0555929163864604,5.55929163864604,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-060T,ESCC-060T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5258,294,0.0559147965005706,5.59147965005706,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-061T,ESCC-061T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4456,247,0.0554308797127469,5.54308797127469,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-062T,ESCC-062T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4454,248,0.0556802873821284,5.56802873821284,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-063T,ESCC-063T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5253,294,0.0559680182752713,5.59680182752713,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-064T,ESCC-064T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5257,294,0.0559254327563249,5.59254327563249,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-065T,ESCC-065T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5256,295,0.0561263318112633,5.61263318112633,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-066T,ESCC-066T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5258,295,0.0561049828832256,5.61049828832256,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-067T,ESCC-067T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4556,256,0.0561896400351185,5.61896400351185,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-068T,ESCC-068T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5255,294,0.0559467174119886,5.59467174119886,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-069T,ESCC-069T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4554,256,0.0562143170838823,5.62143170838823,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-070T,ESCC-070T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4553,256,0.0562266637381946,5.62266637381946,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-071T,ESCC-071T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4553,256,0.0562266637381946,5.62266637381946,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-072T,ESCC-072T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4555,256,0.0562019758507135,5.62019758507135,1239,92,7.42534301856336,8083,420,5.19609056043548
