ConnGroup,LogLoss,Model,candidate_lambda,OuterConnGroup
18,0.63027004046124,ME2P,0.05,5
7,0.541278297778992,ME2P,0.05,5
11,0.648586308256637,ME2P,0.05,5
12,1.12270103440171,ME2P,0.05,5
1,0.539452141380136,ME2P,0.05,5
3,0.62450210935739,ME2P,0.05,5
4,0.597269576244226,ME2P,0.05,5
17,0.461837682356995,ME2P,0.05,5
2,0.46562174551422,ME2P,0.05,5
14,0.501885005524999,ME2P,0.05,5
15,0.670422777920759,ME2P,0.05,5
6,0.770392614160529,ME2P,0.05,5
13,0.520509241425058,ME2P,0.05,5
16,0.572878018928252,ME2P,0.05,5
19,0.599065289930764,ME2P,0.05,5
8,0.574934860728785,ME2P,0.1,5
9,0.52807497650147,ME2P,0.1,5
10,0.504175751999444,ME2P,0.1,5
18,0.630268101328299,ME2P,0.1,5
7,0.541279438351431,ME2P,0.1,5
11,0.648575659603915,ME2P,0.1,5
12,1.12266259211662,ME2P,0.1,5
1,0.539448893392674,ME2P,0.1,5
3,0.624494157520758,ME2P,0.1,5
4,0.597261989523516,ME2P,0.1,5
17,0.461844421638227,ME2P,0.1,5
2,0.465622171518225,ME2P,0.1,5
14,0.501885570973869,ME2P,0.1,5
15,0.670420552997713,ME2P,0.1,5
6,0.770371559536321,ME2P,0.1,5
13,0.520512618609239,ME2P,0.1,5
16,0.572878664170137,ME2P,0.1,5
19,0.599065943725278,ME2P,0.1,5
8,0.574950801587383,ME2P,0.3,5
9,0.52808412399842,ME2P,0.3,5
10,0.504209369403553,ME2P,0.3,5
18,0.630260358629603,ME2P,0.3,5
7,0.5412840121479,ME2P,0.3,5
11,0.648533104216956,ME2P,0.3,5
12,1.12250893672516,ME2P,0.3,5
1,0.539435912558397,ME2P,0.3,5
3,0.624462369656338,ME2P,0.3,5
4,0.59723166123615,ME2P,0.3,5
17,0.461871373839279,ME2P,0.3,5
2,0.465623879857319,ME2P,0.3,5
14,0.501887836789566,ME2P,0.3,5
15,0.6704116635768,ME2P,0.3,5
6,0.770287385217264,ME2P,0.3,5
13,0.520526128922633,ME2P,0.3,5
16,0.572881250175308,ME2P,0.3,5
19,0.599068564131193,ME2P,0.3,5
8,0.57500657912411,ME2P,1,5
9,0.528116134900299,ME2P,1,5
10,0.504326943776671,ME2P,1,5
18,0.630233432977798,ME2P,1,5
7,0.541300164775747,ME2P,1,5
11,0.64838465292379,ME2P,1,5
12,1.12197257147795,ME2P,1,5
1,0.53939061937479,ME2P,1,5
3,0.624351357074344,ME2P,1,5
4,0.597125746027616,ME2P,1,5
17,0.461965644562072,ME2P,1,5
2,0.465629913357301,ME2P,1,5
14,0.501895817645541,ME2P,1,5
15,0.670380679683353,ME2P,1,5
6,0.769993330501903,ME2P,1,5
13,0.520573434764522,ME2P,1,5
16,0.572890364475624,ME2P,1,5
19,0.599077801213927,ME2P,1,5
8,0.693768125372517,XEN,0.05,5
9,0.594311740166797,XEN,0.05,5
10,0.696144221517366,XEN,0.05,5
18,0.76631220802629,XEN,0.05,5
7,0.675850964710911,XEN,0.05,5
11,0.684210177554866,XEN,0.05,5
12,1.19755157709669,XEN,0.05,5
1,0.581031638972052,XEN,0.05,5
3,0.624599106837393,XEN,0.05,5
4,0.574170702444483,XEN,0.05,5
17,0.684965492497841,XEN,0.05,5
2,0.477803014120086,XEN,0.05,5
14,0.587373611321954,XEN,0.05,5
15,0.803843932868146,XEN,0.05,5
6,0.790324290431546,XEN,0.05,5
13,0.69081229199021,XEN,0.05,5
16,0.670041816586735,XEN,0.05,5
19,0.729370334464345,XEN,0.05,5
8,0.693769291627568,XEN,0.1,5
9,0.594313455757723,XEN,0.1,5
10,0.696145491059205,XEN,0.1,5
18,0.766307051821597,XEN,0.1,5
7,0.675851316735454,XEN,0.1,5
11,0.684207979554741,XEN,0.1,5
12,1.19752914134548,XEN,0.1,5
1,0.58103342662892,XEN,0.1,5
3,0.624599343767034,XEN,0.1,5
4,0.574171966492143,XEN,0.1,5
17,0.684965968115592,XEN,0.1,5
2,0.477807980987029,XEN,0.1,5
14,0.587373705734787,XEN,0.1,5
15,0.803838586201328,XEN,0.1,5
6,0.790310541923396,XEN,0.1,5
13,0.690812021705868,XEN,0.1,5
16,0.67004312257463,XEN,0.1,5
19,0.729368631866302,XEN,0.1,5
8,0.693773955843431,XEN,0.3,5
9,0.594320315802649,XEN,0.3,5
10,0.696150570224121,XEN,0.3,5
18,0.766286439250371,XEN,0.3,5
7,0.675852724967766,XEN,0.3,5
11,0.684199190337097,XEN,0.3,5
12,1.19743942722242,XEN,0.3,5
1,0.581040575088455,XEN,0.3,5
3,0.624600291456677,XEN,0.3,5
4,0.57417702141889,XEN,0.3,5
17,0.684967870514333,XEN,0.3,5
2,0.477827842049603,XEN,0.3,5
14,0.587374084244608,XEN,0.3,5
15,0.803817208972523,XEN,0.3,5
6,0.790255566849195,XEN,0.3,5
13,0.690810942172066,XEN,0.3,5
16,0.670048345166754,XEN,0.3,5
19,0.729361824948187,XEN,0.3,5
8,0.693790270453209,XEN,1,5
9,0.594344296783744,XEN,1,5
10,0.696168359779385,XEN,1,5
18,0.766214449242279,XEN,1,5
7,0.675857655461146,XEN,1,5
11,0.684168463089485,XEN,1,5
12,1.1971257911898,XEN,1,5
1,0.581065567414436,XEN,1,5
3,0.624603608003559,XEN,1,5
4,0.574194697755535,XEN,1,5
17,0.684974527993557,XEN,1,5
2,0.47789727517457,XEN,1,5
14,0.587375419808798,XEN,1,5
15,0.803742507391608,XEN,1,5
6,0.79006339261091,XEN,1,5
13,0.690807183961645,XEN,1,5
16,0.670066607127202,XEN,1,5
19,0.729338044427564,XEN,1,5
8,0.593108762741451,MP_cal,0.05,6
9,0.535788117350273,MP_cal,0.05,6
10,0.525936893325616,MP_cal,0.05,6
18,0.564337663435577,MP_cal,0.05,6
7,0.53474251610709,MP_cal,0.05,6
11,0.5925329856441,MP_cal,0.05,6
12,0.769694353136433,MP_cal,0.05,6
1,0.560050717642804,MP_cal,0.05,6
3,0.623908044200847,MP_cal,0.05,6
4,0.615108739698001,MP_cal,0.05,6
17,0.459674338028402,MP_cal,0.05,6
2,0.503174177278257,MP_cal,0.05,6
14,0.527456700932179,MP_cal,0.05,6
15,0.63178341122316,MP_cal,0.05,6
5,0.596903250106836,MP_cal,0.05,6
13,0.499732494981323,MP_cal,0.05,6
16,0.584591531368557,MP_cal,0.05,6
19,0.58090624245741,MP_cal,0.05,6
8,0.593111302758332,MP_cal,0.1,6
9,0.535790131586085,MP_cal,0.1,6
10,0.525944643166182,MP_cal,0.1,6
18,0.564343577142027,MP_cal,0.1,6
7,0.534745680270502,MP_cal,0.1,6
11,0.592528104598072,MP_cal,0.1,6
12,0.769685714264607,MP_cal,0.1,6
1,0.560046225122613,MP_cal,0.1,6
3,0.623900093479816,MP_cal,0.1,6
4,0.615100825771074,MP_cal,0.1,6
17,0.459681700730202,MP_cal,0.1,6
2,0.503173350505811,MP_cal,0.1,6
14,0.527454609567053,MP_cal,0.1,6
15,0.631783496988521,MP_cal,0.1,6
5,0.596896846875528,MP_cal,0.1,6
13,0.499737767690572,MP_cal,0.1,6
16,0.58459171380671,MP_cal,0.1,6
19,0.580908673327153,MP_cal,0.1,6
8,0.593121463671962,MP_cal,0.3,6
9,0.535798188956693,MP_cal,0.3,6
10,0.525975635372177,MP_cal,0.3,6
18,0.56436722721103,MP_cal,0.3,6
7,0.534758340997501,MP_cal,0.3,6
11,0.592508601796549,MP_cal,0.3,6
12,0.769651189919561,MP_cal,0.3,6
1,0.560028268890278,MP_cal,0.3,6
3,0.623868310709207,MP_cal,0.3,6
4,0.615069189330969,MP_cal,0.3,6
17,0.459711145366242,MP_cal,0.3,6
2,0.503170049999319,MP_cal,0.3,6
14,0.52744625404885,MP_cal,0.3,6
15,0.631783846477943,MP_cal,0.3,6
5,0.59687124798399,MP_cal,0.3,6
13,0.499758856119114,MP_cal,0.3,6
16,0.584592448822704,MP_cal,0.3,6
19,0.580918397920735,MP_cal,0.3,6
8,0.593157037459715,MP_cal,1,6
9,0.535826395088808,MP_cal,1,6
10,0.52608401802833,MP_cal,1,6
18,0.564449942572564,MP_cal,1,6
7,0.53480270457952,MP_cal,1,6
11,0.592440610559671,MP_cal,1,6
12,0.7695307459027,MP_cal,1,6
1,0.559965596167108,MP_cal,1,6
3,0.623757323884522,MP_cal,1,6
4,0.614958704030851,MP_cal,1,6
17,0.459814123927784,MP_cal,1,6
2,0.503158580948654,MP_cal,1,6
14,0.52741713468347,MP_cal,1,6
15,0.631785150444697,MP_cal,1,6
5,0.596781828321729,MP_cal,1,6
13,0.499832635269651,MP_cal,1,6
16,0.584595087519664,MP_cal,1,6
19,0.58095244796515,MP_cal,1,6
8,0.714302369320037,ME,0.05,6
9,0.609378149114759,ME,0.05,6
10,0.715333045593019,ME,0.05,6
18,0.718570748280242,ME,0.05,6
7,0.671110289232851,ME,0.05,6
11,0.671613527533727,ME,0.05,6
12,1.00930605915456,ME,0.05,6
1,0.603784382556647,ME,0.05,6
3,0.629813046206257,ME,0.05,6
4,0.578953134833571,ME,0.05,6
17,0.687123326112422,ME,0.05,6
2,0.525657272071196,ME,0.05,6
14,0.618171639134765,ME,0.05,6
15,0.760688649868586,ME,0.05,6
5,0.530688487739836,ME,0.05,6
13,0.689099187313853,ME,0.05,6
16,0.680593003801787,ME,0.05,6
19,0.707864374676897,ME,0.05,6
8,0.714302188363832,ME,0.1,6
9,0.609378745625858,ME,0.1,6
10,0.715333514292548,ME,0.1,6
18,0.71857117519746,ME,0.1,6
7,0.671110842439535,ME,0.1,6
11,0.671611323471005,ME,0.1,6
12,1.00929225908526,ME,0.1,6
1,0.603784806535107,ME,0.1,6
3,0.629813213490598,ME,0.1,6
4,0.578954162500248,ME,0.1,6
17,0.687123737200552,ME,0.1,6
2,0.525658992202816,ME,0.1,6
14,0.618170591051136,ME,0.1,6
15,0.760687510193992,ME,0.1,6
5,0.530689593884445,ME,0.1,6
13,0.689099640287328,ME,0.1,6
16,0.680593480860811,ME,0.1,6
19,0.707864618480363,ME,0.1,6
8,0.714301464759384,ME,0.3,6
9,0.60938113117611,ME,0.3,6
10,0.715335388753736,ME,0.3,6
18,0.718572882537805,ME,0.3,6
7,0.671113055239978,ME,0.3,6
11,0.671602510594419,ME,0.3,6
12,1.00923707705809,ME,0.3,6
1,0.603786502155356,ME,0.3,6
3,0.629813882561395,ME,0.3,6
4,0.578958272454843,ME,0.3,6
17,0.6871253813189,ME,0.3,6
2,0.525665871388511,ME,0.3,6
14,0.618166399767268,ME,0.3,6
15,0.760682952732936,ME,0.3,6
5,0.530694017641138,ME,0.3,6
13,0.689101451875913,ME,0.3,6
16,0.680595388775208,ME,0.3,6
19,0.707865593535312,ME,0.3,6
8,0.714298934917482,ME,1,6
9,0.609389474380761,ME,1,6
10,0.715341945125396,ME,1,6
18,0.718578854092606,ME,1,6
7,0.671120799703367,ME,1,6
11,0.671571707981278,ME,1,6
12,1.00904416960713,ME,1,6
1,0.603792433129413,ME,1,6
3,0.629816223470503,ME,1,6
4,0.578972648329255,ME,1,6
17,0.687131132784004,ME,1,6
2,0.52568993165753,ME,1,6
14,0.618151743499203,ME,1,6
15,0.760667017193869,ME,1,6
5,0.53070949044303,ME,1,6
13,0.689107788591497,ME,1,6
16,0.680602062424826,ME,1,6
19,0.70786900422653,ME,1,6
8,0.687903140400745,ME2,0.05,6
9,0.605071510143012,ME2,0.05,6
10,0.695165552604929,ME2,0.05,6
18,0.855137802411462,ME2,0.05,6
7,0.67191696663298,ME2,0.05,6
11,0.673140772248048,ME2,0.05,6
12,1.01916728845199,ME2,0.05,6
1,0.586735438640793,ME2,0.05,6
3,0.632750620375809,ME2,0.05,6
4,0.595970145350244,ME2,0.05,6
17,0.691567908662014,ME2,0.05,6
2,0.500992263084456,ME2,0.05,6
14,0.556924912093892,ME2,0.05,6
15,0.792483032507111,ME2,0.05,6
5,0.550484384193414,ME2,0.05,6
13,0.710573887550484,ME2,0.05,6
16,0.672404597340405,ME2,0.05,6
19,0.722408319737401,ME2,0.05,6
8,0.687902432245769,ME2,0.1,6
9,0.605072933199041,ME2,0.1,6
10,0.69516402936727,ME2,0.1,6
18,0.855125191190152,ME2,0.1,6
7,0.671917722253768,ME2,0.1,6
11,0.673138979755392,ME2,0.1,6
12,1.01915600393392,ME2,0.1,6
1,0.586736924281149,ME2,0.1,6
3,0.6327504991685,ME2,0.1,6
4,0.595970788075581,ME2,0.1,6
17,0.691568191054595,ME2,0.1,6
2,0.500995845322868,ME2,0.1,6
14,0.556926738477973,ME2,0.1,6
15,0.792479300552388,ME2,0.1,6
5,0.550485383116657,ME2,0.1,6
13,0.710573240812776,ME2,0.1,6
16,0.672405655357345,ME2,0.1,6
19,0.72240773336725,ME2,0.1,6
8,0.6878996043914,ME2,0.3,6
9,0.605078623494981,ME2,0.3,6
10,0.695157945385814,ME2,0.3,6
18,0.855074772585102,ME2,0.3,6
7,0.671920744216546,ME2,0.3,6
11,0.67313181233935,ME2,0.3,6
12,1.01911087832006,ME2,0.3,6
1,0.586742865279313,ME2,0.3,6
3,0.632750014849526,ME2,0.3,6
4,0.59597335835431,ME2,0.3,6
17,0.691569320566203,ME2,0.3,6
2,0.501010170355683,ME2,0.3,6
14,0.556934042346732,ME2,0.3,6
15,0.79246437819751,ME2,0.3,6
5,0.550489377466116,ME2,0.3,6
13,0.710570654911436,ME2,0.3,6
16,0.672409886471548,ME2,0.3,6
19,0.722405388852052,ME2,0.3,6
8,0.687889766778332,ME2,1,6
9,0.605098515266063,ME2,1,6
10,0.69513676414921,ME2,1,6
18,0.854898637919405,ME2,1,6
7,0.671931314532422,ME2,1,6
11,0.673106758523098,ME2,1,6
12,1.01895309545789,ME2,1,6
1,0.586763639096731,ME2,1,6
3,0.632748326149982,ME2,1,6
4,0.595982346492068,ME2,1,6
17,0.691573273114364,ME2,1,6
2,0.501060258624395,ME2,1,6
14,0.556959584895018,ME2,1,6
15,0.792412218703389,ME2,1,6
5,0.550503340781096,ME2,1,6
13,0.710561617460415,ME2,1,6
16,0.672424683366443,ME2,1,6
19,0.722397195194575,ME2,1,6
8,0.592924355488085,ME_P,0.05,6
9,0.536665304342787,ME_P,0.05,6
10,0.526483229972475,ME_P,0.05,6
18,0.564866396509114,ME_P,0.05,6
7,0.524130524282451,ME_P,0.05,6
11,0.616243164481802,ME_P,0.05,6
12,0.933610070394482,ME_P,0.05,6
1,0.559593976841575,ME_P,0.05,6
3,0.624135932106413,ME_P,0.05,6
4,0.612510137542242,ME_P,0.05,6
17,0.458998269709002,ME_P,0.05,6
2,0.490735782218461,ME_P,0.05,6
14,0.534656912089348,ME_P,0.05,6
15,0.638814049902933,ME_P,0.05,6
5,0.594169298048908,ME_P,0.05,6
13,0.498802527129317,ME_P,0.05,6
16,0.583283160518387,ME_P,0.05,6
19,0.580428975293069,ME_P,0.05,6
8,0.592927055426893,ME_P,0.1,6
9,0.536666498783521,ME_P,0.1,6
10,0.526490476640428,ME_P,0.1,6
18,0.564871818352871,ME_P,0.1,6
7,0.524134146119814,ME_P,0.1,6
11,0.616236263457309,ME_P,0.1,6
12,0.933590532238023,ME_P,0.1,6
1,0.55958922627431,ME_P,0.1,6
3,0.624128095023313,ME_P,0.1,6
4,0.612500814852365,ME_P,0.1,6
17,0.459005255119113,ME_P,0.1,6
2,0.490734090417214,ME_P,0.1,6
14,0.534655327820176,ME_P,0.1,6
15,0.638814661389901,ME_P,0.1,6
5,0.594161654809698,ME_P,0.1,6
13,0.498807376108778,ME_P,0.1,6
16,0.583282761649976,ME_P,0.1,6
19,0.58043119292157,ME_P,0.1,6
8,0.592937855879451,ME_P,0.3,6
9,0.53667127895783,ME_P,0.3,6
10,0.526519457249885,ME_P,0.3,6
18,0.56489350212707,ME_P,0.3,6
7,0.524148636387454,ME_P,0.3,6
11,0.616208686170617,ME_P,0.3,6
12,0.9335124364245,ME_P,0.3,6
1,0.559570238413144,ME_P,0.3,6
3,0.62409676632445,ME_P,0.3,6
4,0.612463547249164,ME_P,0.3,6
17,0.459033191490107,ME_P,0.3,6
2,0.490727332447091,ME_P,0.3,6
14,0.534648998906381,ME_P,0.3,6
15,0.638817111953164,ME_P,0.3,6
5,0.594131098958472,ME_P,0.3,6
13,0.498826770639198,ME_P,0.3,6
16,0.583281172993799,ME_P,0.3,6
19,0.580440065098548,ME_P,0.3,6
8,0.592975666174533,ME_P,1,6
9,0.536688039847482,ME_P,1,6
10,0.526620813072645,ME_P,1,6
18,0.564969349989975,ME_P,1,6
7,0.52419938884133,ME_P,1,6
11,0.616112502404985,ME_P,1,6
12,0.933239814715465,ME_P,1,6
1,0.559503962020287,ME_P,1,6
3,0.623987362714554,ME_P,1,6
4,0.612333401756165,ME_P,1,6
17,0.459130902458887,ME_P,1,6
2,0.490703795604122,ME_P,1,6
14,0.534626950288475,ME_P,1,6
15,0.638825746890436,ME_P,1,6
5,0.59402436855884,ME_P,1,6
13,0.498894633982501,ME_P,1,6
16,0.583275698373806,ME_P,1,6
19,0.580471138577314,ME_P,1,6
8,0.569175739437355,ME2P,0.05,6
9,0.531760588415977,ME2P,0.05,6
10,0.499663253608227,ME2P,0.05,6
18,0.729903982132675,ME2P,0.05,6
7,0.532116412458207,ME2P,0.05,6
11,0.628703316431369,ME2P,0.05,6
12,1.00953383033145,ME2P,0.05,6
1,0.543880059240168,ME2P,0.05,6
3,0.633069481694094,ME2P,0.05,6
4,0.633456875532986,ME2P,0.05,6
17,0.468122277824357,ME2P,0.05,6
2,0.46642601609091,ME2P,0.05,6
14,0.467882250669217,ME2P,0.05,6
15,0.674582263156067,ME2P,0.05,6
5,0.620236831223614,ME2P,0.05,6
13,0.520509241425058,ME2P,0.05,6
16,0.572878018928252,ME2P,0.05,6
19,0.599065289930764,ME2P,0.05,6
8,0.569177389466057,ME2P,0.1,6
9,0.531762819587833,ME2P,0.1,6
10,0.499670032151856,ME2P,0.1,6
18,0.729890892185843,ME2P,0.1,6
7,0.532118855303828,ME2P,0.1,6
11,0.628694956295613,ME2P,0.1,6
12,1.00950579846125,ME2P,0.1,6
1,0.543876293460267,ME2P,0.1,6
3,0.633060317793867,ME2P,0.1,6
4,0.633446344223489,ME2P,0.1,6
17,0.468128681516042,ME2P,0.1,6
2,0.466426553584548,ME2P,0.1,6
14,0.467884881475646,ME2P,0.1,6
15,0.674579365780198,ME2P,0.1,6
5,0.620227914484808,ME2P,0.1,6
13,0.520512618609239,ME2P,0.1,6
16,0.572878664170137,ME2P,0.1,6
19,0.599065943725278,ME2P,0.1,6
8,0.569183996784847,ME2P,0.3,6
9,0.531771744476282,ME2P,0.3,6
10,0.49969714570167,ME2P,0.3,6
18,0.729838575001392,ME2P,0.3,6
7,0.532128633731455,ME2P,0.3,6
11,0.628661547543827,ME2P,0.3,6
12,1.00939375415825,ME2P,0.3,6
1,0.543861243599804,ME2P,0.3,6
3,0.633023685856408,ME2P,0.3,6
4,0.633404245001357,ME2P,0.3,6
17,0.468154291997818,ME2P,0.3,6
2,0.466428708352686,ME2P,0.3,6
14,0.46789540561276,ME2P,0.3,6
15,0.67456778896906,ME2P,0.3,6
5,0.620192267691732,ME2P,0.3,6
13,0.520526128922633,ME2P,0.3,6
16,0.572881250175308,ME2P,0.3,6
19,0.599068564131193,ME2P,0.3,6
8,0.569207212818033,ME2P,1,6
9,0.53180298406218,ME2P,1,6
10,0.499792035073847,ME2P,1,6
18,0.729656000155894,ME2P,1,6
7,0.532162946560213,ME2P,1,6
11,0.628545016171279,ME2P,1,6
12,1.0090026438386,ME2P,1,6
1,0.543808735742771,ME2P,1,6
3,0.632895771537961,ME2P,1,6
4,0.633257224765107,ME2P,1,6
17,0.468243874733348,ME2P,1,6
2,0.466436310250395,ME2P,1,6
14,0.467932251490288,ME2P,1,6
15,0.674527429609548,ME2P,1,6
5,0.620067757388601,ME2P,1,6
13,0.520573434764522,ME2P,1,6
16,0.572890364475624,ME2P,1,6
19,0.599077801213927,ME2P,1,6
8,0.699675735161416,XEN,0.05,6
9,0.59790318932393,XEN,0.05,6
10,0.70048340579254,XEN,0.05,6
18,0.812701858584367,XEN,0.05,6
7,0.672294301134666,XEN,0.05,6
11,0.674026614038947,XEN,0.05,6
12,0.96395351547542,XEN,0.05,6
1,0.569189211856465,XEN,0.05,6
3,0.623687363954507,XEN,0.05,6
4,0.595433128184082,XEN,0.05,6
17,0.686297461855385,XEN,0.05,6
2,0.462191846036769,XEN,0.05,6
14,0.57643538734548,XEN,0.05,6
15,0.821143601145846,XEN,0.05,6
5,0.539632376339721,XEN,0.05,6
13,0.69081229199021,XEN,0.05,6
16,0.670041816586735,XEN,0.05,6
19,0.729370334464345,XEN,0.05,6
8,0.699674899901529,XEN,0.1,6
9,0.597905433304546,XEN,0.1,6
10,0.700484870069456,XEN,0.1,6
18,0.812691266079631,XEN,0.1,6
7,0.672295166237427,XEN,0.1,6
11,0.674024727054151,XEN,0.1,6
12,0.96394684612105,XEN,0.1,6
1,0.569191877986916,XEN,0.1,6
3,0.623687929330836,XEN,0.1,6
4,0.595434069194446,XEN,0.1,6
17,0.686297577918872,XEN,0.1,6
2,0.462198122501817,XEN,0.1,6
14,0.576434913459751,XEN,0.1,6
15,0.821136249032891,XEN,0.1,6
5,0.539634360018084,XEN,0.1,6
13,0.690812021705868,XEN,0.1,6
16,0.67004312257463,XEN,0.1,6
19,0.729368631866302,XEN,0.1,6
8,0.699671563014524,XEN,0.3,6
9,0.597914405716695,XEN,0.3,6
10,0.700490728405809,XEN,0.3,6
18,0.812648920556511,XEN,0.3,6
7,0.672298625875872,XEN,0.3,6
11,0.674017181908951,XEN,0.3,6
12,0.963920171840149,XEN,0.3,6
1,0.569202539162907,XEN,0.3,6
3,0.623690190317711,XEN,0.3,6
4,0.595437831838598,XEN,0.3,6
17,0.6862980430131,XEN,0.3,6
2,0.462223219916505,XEN,0.3,6
14,0.576433021217432,XEN,0.3,6
15,0.821106854449176,XEN,0.3,6
5,0.53964229153403,XEN,0.3,6
13,0.690810942172066,XEN,0.3,6
16,0.670048345166754,XEN,0.3,6
19,0.729361824948187,XEN,0.3,6
8,0.699659936076802,XEN,1,6
9,0.597945764997228,XEN,1,6
10,0.700511247936326,XEN,1,6
18,0.8125010191989,XEN,1,6
7,0.67231072488481,XEN,1,6
11,0.673990809049875,XEN,1,6
12,0.963826851421756,XEN,1,6
1,0.569239811177179,XEN,1,6
3,0.623698097245419,XEN,1,6
4,0.595450983513628,XEN,1,6
17,0.686299681400283,XEN,1,6
2,0.462310954611673,XEN,1,6
14,0.576426439847171,XEN,1,6
15,0.821004147817209,XEN,1,6
5,0.539670011612878,XEN,1,6
13,0.690807183961645,XEN,1,6
16,0.670066607127202,XEN,1,6
19,0.729338044427564,XEN,1,6
8,0.633774062310552,MP_cal,0.05,7
9,0.544940429160223,MP_cal,0.05,7
10,0.584768771676359,MP_cal,0.05,7
18,0.613691074714029,MP_cal,0.05,7
6,0.590403271547428,MP_cal,0.05,7
11,0.5925329856441,MP_cal,0.05,7
12,0.769694353136433,MP_cal,0.05,7
1,0.51231233917174,MP_cal,0.05,7
3,0.585579316989068,MP_cal,0.05,7
4,0.57213045451417,MP_cal,0.05,7
17,0.478589161702948,MP_cal,0.05,7
2,0.472400185038399,MP_cal,0.05,7
14,0.5014768958018,MP_cal,0.05,7
15,0.654228619936911,MP_cal,0.05,7
5,0.547431807025254,MP_cal,0.05,7
13,0.516476889080448,MP_cal,0.05,7
16,0.59346172152834,MP_cal,0.05,7
19,0.605296068551444,MP_cal,0.05,7
8,0.633776553341639,MP_cal,0.1,7
9,0.5449423988116,MP_cal,0.1,7
10,0.584775483336318,MP_cal,0.1,7
18,0.613696491287647,MP_cal,0.1,7
6,0.590392858784534,MP_cal,0.1,7
11,0.592528104598072,MP_cal,0.1,7
12,0.769685714264607,MP_cal,0.1,7
1,0.512310228754931,MP_cal,0.1,7
3,0.585573434696732,MP_cal,0.1,7
4,0.572124564073515,MP_cal,0.1,7
17,0.478596557749989,MP_cal,0.1,7
2,0.472399851338675,MP_cal,0.1,7
14,0.501475202846203,MP_cal,0.1,7
15,0.65422895086481,MP_cal,0.1,7
5,0.547426466546629,MP_cal,0.1,7
13,0.516482214548807,MP_cal,0.1,7
16,0.593461965556906,MP_cal,0.1,7
19,0.605298211039605,MP_cal,0.1,7
8,0.633786517134026,MP_cal,0.3,7
9,0.544950276802727,MP_cal,0.3,7
10,0.584802323774436,MP_cal,0.3,7
18,0.613718152866897,MP_cal,0.3,7
6,0.590351239089032,MP_cal,0.3,7
11,0.592508601796549,MP_cal,0.3,7
12,0.769651189919561,MP_cal,0.3,7
1,0.512301796555731,MP_cal,0.3,7
3,0.585549921845764,MP_cal,0.3,7
4,0.572101017615285,MP_cal,0.3,7
17,0.478626135574664,MP_cal,0.3,7
2,0.472398522113021,MP_cal,0.3,7
14,0.501468440664681,MP_cal,0.3,7
15,0.654230281178917,MP_cal,0.3,7
5,0.547405117325277,MP_cal,0.3,7
13,0.51650351412065,MP_cal,0.3,7
16,0.593462947450315,MP_cal,0.3,7
19,0.605306782845303,MP_cal,0.3,7
8,0.633821386195484,MP_cal,1,7
9,0.544977842017065,MP_cal,1,7
10,0.584896187249665,MP_cal,1,7
18,0.613793909040758,MP_cal,1,7
6,0.590205964087952,MP_cal,1,7
11,0.592440610559671,MP_cal,1,7
12,0.7695307459027,MP_cal,1,7
1,0.512272402870124,MP_cal,1,7
3,0.585467832022829,MP_cal,1,7
4,0.572018797422915,MP_cal,1,7
17,0.478729577876423,MP_cal,1,7
2,0.47239393983718,MP_cal,1,7
14,0.50144489417039,MP_cal,1,7
15,0.654235020206055,MP_cal,1,7
5,0.547330554629291,MP_cal,1,7
13,0.516578033607935,MP_cal,1,7
16,0.593466456685595,MP_cal,1,7
19,0.60533680740735,MP_cal,1,7
8,0.733919679522219,ME,0.05,7
9,0.589971698461268,ME,0.05,7
10,0.726551659624289,ME,0.05,7
18,0.729522277447458,ME,0.05,7
6,0.383586280056654,ME,0.05,7
11,0.671613527533727,ME,0.05,7
12,1.00930605915456,ME,0.05,7
1,0.580166397946825,ME,0.05,7
3,0.612424778518381,ME,0.05,7
4,0.549946579489608,ME,0.05,7
17,0.687428288230823,ME,0.05,7
2,0.483301265012269,ME,0.05,7
14,0.599306915455144,ME,0.05,7
15,0.793594648154473,ME,0.05,7
5,0.482371864346893,ME,0.05,7
13,0.688815746549229,ME,0.05,7
16,0.67791869027191,ME,0.05,7
19,0.716783548944652,ME,0.05,7
8,0.733919128071866,ME,0.1,7
9,0.589972633261225,ME,0.1,7
10,0.726552433240391,ME,0.1,7
18,0.729523090969297,ME,0.1,7
6,0.383593266227275,ME,0.1,7
11,0.671611323471005,ME,0.1,7
12,1.00929225908526,ME,0.1,7
1,0.580166916819141,ME,0.1,7
3,0.612424992909845,ME,0.1,7
4,0.549947828140362,ME,0.1,7
17,0.687428897194485,ME,0.1,7
2,0.483303381429702,ME,0.1,7
14,0.599305281178198,ME,0.1,7
15,0.793592641699735,ME,0.1,7
5,0.482373416185485,ME,0.1,7
13,0.688816499132197,ME,0.1,7
16,0.677919458853044,ME,0.1,7
19,0.716783904122517,ME,0.1,7
8,0.73391692300343,ME,0.3,7
9,0.589976371631668,ME,0.3,7
10,0.726555527189206,ME,0.3,7
18,0.729526344418296,ME,0.3,7
6,0.383621204432823,ME,0.3,7
11,0.671602510594419,ME,0.3,7
12,1.00923707705809,ME,0.3,7
1,0.580168991931442,ME,0.3,7
3,0.612425850429932,ME,0.3,7
4,0.54995282183878,ME,0.3,7
17,0.687431332722966,ME,0.3,7
2,0.483311845283544,ME,0.3,7
14,0.599298745926404,ME,0.3,7
15,0.793584618333861,ME,0.3,7
