Model,Tuning,InnerMeanGroupMAE,OuterConnGroup
RNA128_knn,5,10.1909251429402,10
BalancedMedianBaseline,0,10.4563263130175,10
All16_ridge,0.3,10.5751244314197,10
GO6_ridge,0.3,10.9208859021795,10
All16_ridge,0.1,12.3398956751423,10
RNA128_knn,3,12.8600833306669,10
GO6_ridge,0.1,12.9352949211455,10
Mechanism10_ridge,30,7.80120380467588,11
All16_ridge,10,7.86355418229584,11
Mechanism10_ridge,10,8.01825474297426,11
All16_ridge,30,8.07932041017034,11
BalancedMedianBaseline,0,8.20870035628077,11
Mechanism10_ridge,100,8.31108727788903,11
All16_ridge,100,8.4200562022628,11
GO6_ridge,3,8.44715110838293,11
GO6_ridge,10,8.54805264363162,11
GO6_huber,0.01,8.59065624044455,11
GO6_ridge,30,8.59846733013849,11
Core4_huber,0.01,8.60019062023654,11
GO6_ridge,100,8.60810700327718,11
Core4_ridge,100,8.63678557102135,11
Core4_ridge,3,8.65106659196372,11
Core4_ridge,30,8.6726101096305,11
Core4_ridge,10,8.68483482862034,11
GO6_huber,1,8.70154405976281,11
Core4_huber,1,8.71528108021026,11
GO6_huber,0.3,8.72177354606582,11
GO6_huber,0.03,8.73119648265395,11
Core4_huber,0.3,8.76310956432477,11
GO6_huber,0.1,8.76765584299311,11
Core4_ridge,1,8.81113269807601,11
Core4_huber,0.1,8.86551985334594,11
Core4_huber,0.03,8.95287985597589,11
All16_ridge,3,8.96950061572346,11
GO6_ridge,1,8.98372940841749,11
MedianBaseline,0,9.03926970522069,11
Mechanism10_ridge,3,9.05113051236295,11
Core4_ridge,0.3,9.28607917942619,11
Mechanism10_ridge,0.1,9.33651041886561,11
RNA128_knn,7,9.33933995293692,11
Core4_ridge,0.1,9.71269525809543,11
Mechanism10_ridge,1,9.76801159805451,11
Mechanism10_ridge,0.3,9.7870080426071,11
RNA128_knn,5,9.85093234253002,11
GO6_knn,5,9.92783771856283,11
GO6_knn,7,9.95815718253056,11
All16_ridge,1,10.1917966868169,11
GO6_ridge,0.3,10.4799627042638,11
GO6_knn,3,10.5974907368276,11
All16_ridge,0.3,11.3593011577848,11
RNA128_knn,3,11.7665806600453,11
GO6_ridge,0.1,11.9113807612553,11
All16_ridge,0.1,12.3284214001051,11
All16_ridge,10,8.51895918412905,12
Mechanism10_ridge,30,8.62681921791974,12
Mechanism10_ridge,10,8.68392197470165,12
All16_ridge,30,8.91723290584131,12
Mechanism10_ridge,100,9.08715517214516,12
Mechanism10_ridge,0.1,9.16509338921536,12
All16_ridge,100,9.19920996550668,12
GO6_ridge,100,9.39342951356262,12
Core4_ridge,100,9.40632174445,12
GO6_ridge,30,9.46816508061393,12
Core4_ridge,30,9.50372574665363,12
GO6_ridge,10,9.55005629283146,12
Core4_ridge,10,9.62036231133894,12
MedianBaseline,0,9.6313318019398,12
GO6_ridge,3,9.63316803372441,12
Core4_huber,0.01,9.66467331200107,12
GO6_huber,0.03,9.67869153709257,12
GO6_huber,0.01,9.68851735819212,12
Core4_ridge,3,9.7288158199731,12
All16_ridge,3,9.73606269969085,12
GO6_huber,1,9.78994529179704,12
Core4_huber,1,9.80259137733756,12
GO6_huber,0.3,9.81234111465358,12
Mechanism10_ridge,3,9.82396902760919,12
GO6_huber,0.1,9.83929483021857,12
Core4_huber,0.3,9.85401197674471,12
GO6_knn,7,9.89604388186205,12
Core4_huber,0.03,9.97489021434663,12
Core4_huber,0.1,9.98150013734866,12
GO6_ridge,1,10.0400869632511,12
Mechanism10_ridge,0.3,10.1637174701294,12
RNA128_knn,7,10.190633570171,12
Core4_ridge,1,10.2078392513588,12
Mechanism10_ridge,1,10.5120571002925,12
GO6_knn,5,10.5182927598319,12
